"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 32.212185 -82.41459 80451 1 6 0 4 4 2 6 334020 362548 0 1026058 1722626 365487 109547 475034 26068 2055 1012 29135 209113 713282 0 0 0 0 0 0 164831 6223 2472 5817 5670 0 0 165 165 82 9661 84026 5073 23760 79402 35369 1495 7200 5634 247 190 34 5053 4296 432 44 26163 505 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "610 JACKSON STREET" "VIDALIA" 30474 9125379283 "TOOMBS" 27282 "MJ" "MO" "Y" "N" 2251695 2.25 6330.78 2641890.1626 3355200.506502 74.8300356783647
"GA" "GA0054" "GA0054" "HENRY COUNTY LIBRARY SYSTEM" 21 230973 "1001 FLORENCE MCGARITY BLVD
MCDONOUGH, GA 30252
(33.441874, -84.126665)" "1001 FLORENCE MCGARITY BLVD
MCDONOUGH, GA 30252
" 33.441874 -84.126665 230959 1 4 0 5.5 5.5 35 40.5 1535493 481581 0 0 2017074 1157174 408373 1565547 136150 37341 0 173491 331112 2070150 0 0 0 0 0 0 247853 6291 12141 4929 5998 4 15 165 180 171 4864 398177 281029 91272 462553 259078 25352 14024 23302 901 429 257 37906 26247 8717 99 167281 19530 2015 2013-07-01 2014-06-30 1 5 0 0 15 "NO" "1001 FLORENCE MCGARITY BLVD" "MCDONOUGH" 30252 6784325353 "HENRY" 213869 "CO" "MO" "Y" "N" 3464574 2.25 21665.6775 4078900.422675 5180203.53679725 63.5524093176463
"GA" "GA0056" "GA0056" "LEE COUNTY PUBLIC LIBRARY" NA 30127 "445 OAKLAND PARKWAY, W.
LEESBURG, GA 31763
(0.0, 0.0)" "445 OAKLAND PARKWAY, W.
LEESBURG, GA 31763
" 31.6478229 -84.2579342 30125 1 3 0 4 4 10.38 14.38 872779 149974 0 104682 1127435 473358 170443 643801 104989 5381 25971 136341 291171 1071313 0 0 0 0 0 0 63522 6778 3035 6011 11449 140 0 165 165 29 8376 109735 8833 15100 217684 90568 2605 9877 7868 495 457 5 14859 14375 57 47 30621 14647 2015 2013-07-01 2014-06-30 1 5 0 14 7 "NO" "445 OAKLAND PARKWAY, W." "LEESBURG" 31763 2298090300 "LEE" 29191 "CO" "MO" "Y" "N" 1016570 3 4868.43 1195082.9631 1517755.363137 78.9486196425968
"GA" "GA0062" "GA0062" "TWIN LAKES LIBRARY SYSTEM" 32 47336 "151 SOUTH JEFFERSON STREET
MILLEDGEVILLE, GA 31061
(33.080838, -83.225053)" "151 SOUTH JEFFERSON STREET
MILLEDGEVILLE, GA 31061
" 33.080838 -83.225053 47333 1 1 0 3.4 3.4 6.7 10.1 555349 101888 0 48579 705816 290329 116682 407011 22126 0 0 22126 167028 596165 0 0 0 0 0 0 73013 0 1869 723.627077999999 6174 0 0 165 165 32 3149 137665 29023 18670 158678 90264 0 6184 6127 420 209 175 9578 7412 1821 42 43430 5793 2015 2013-07-01 2014-06-30 2 5 0 0 0 "NO" "151 SOUTH JEFFERSON STREET" "MILLEDGEVILLE" 31061 4784520677 "BALDWIN" 45909 "CO" "MO" "Y" "N" 1056034 3 5775.24 1242316.8108 1577742.349716 37.1994514754758
"GA" "GA0063" "GA0063" "COWETA COUNTY PUBLIC LIBRARY SYSTEM" 41 140969 "85 LITERARY LANE
NEWNAN, GA 30265
(33.386162, -84.670099)" "85 LITERARY LANE
NEWNAN, GA 30265
" 33.386162 -84.670099 140960 1 3 0 6 6 16 22 1933800 260861 0 0 2194661 1136922 361408 1498330 65600 18739 0 84339 758907 2341576 141000 105000 0 44000 290000 305000 181773 990 7213 0 8610 0 0 165 165 225 9960 282355 58082 84771 497746 262501 7291 0 348 1017 795 79 19342 16759 1196 92 975000 170155 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "85 LITERARY LANE" "NEWNAN" 30265 7706832052 "COWETA" 135571 "CO" "MO" "Y" "N" 2575813 2.25 12815.4075 3028695.236775 3846442.95070425 81.0960821625673
"GA" "GA0065" "GA0065" "WORTH COUNTY LIBRARY SYSTEM" 32 22142 "205 EAST POPE STREET
SYLVESTER, GA 31791
(31.52901, -83.835269)" "205 EAST POPE STREET
SYLVESTER, GA 31791
" 31.52901 -83.835269 22141 1 0 0 1 1 4 5 220998 146307 1759 75232 444296 166518 73315 239833 8712 1000 1958 11670 79117 330620 123986 130788 0 0 254774 237102 33053 6111 423 5695 4647 0 0 165 165 54 2489 74158 11202 8104 72669 17179 607 3173 660 129 125 0 7197 7078 0 23 13408 3613 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "205 EAST POPE STREET" "SYLVESTER" 31791 2297762096 "WORTH" 20940 "MJ" "SO" "Y" "N" 497336 4.5 3739.17 586257.9489 744547.595103 78.1652510321605
