"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
" 39.619614 -75.835391 101694 1 6 1 10.85 39.93 29.37 69.3 4400128 1096638 0 258541 5755307 2841810 1044050 3885860 340078 50066 210265 600409 1104330 5590599 238620 208395 0 0 447015 447017 273425 74502 23748 56658 33549 0 21 9 30 660 17778 512030 101642 49083 1136630 300120 -1 4095 9274 1715 918 186 47508 40183 2340 112 143588 79471 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "301 NEWARK AVENUE" "ELKTON" 21921 4109965600 "CECIL" 102383 "CO" "MO" "Y" "N" 4313006 2.25 17259.345 5066410.45365 6434341.2761355 38.560660820376
"MD" "MD0009" "MD0009" "CHARLES COUNTY PUBLIC LIBRARY" 22 149130 "2 GARRETT AVENUE
LA PLATA, MD 20646
(38.530515, -76.97187)" "2 GARRETT AVENUE
LA PLATA, MD 20646
" 38.530515 -76.97187 149130 0 4 0 11 40.2999999999999 19.2 59.5 3967486 1249675 0 224102 5441263 3158563 461497 3620060 290645 0 54744 345389 1631303 5596752 0 5563 0 0 5563 0 207697 74480 8642 37465 19103 0 0 9 9 244 11737 612400 39852 79587 801602 319835 -1 5123 5531 1587 1154 128 32853 28205 1251 92 113791 66469 2015 2013-07-01 2014-06-30 2 2 0 0 0 "NO" "2 GARRETT AVENUE" "LA PLATA" 20646 3019349001 "CHARLES" 154747 "CO" "MO" "Y" "N" 3068058 2.25 18991.275 3611847.65175 4587046.5177225 90.1958876322976
"MD" "MD0010" "MD0010" "DORCHESTER COUNTY PUBLIC LIBRARY" 32 32640 "303 GAY STREET
CAMBRIDGE, MD 21613
(38.571079, -76.075554)" "303 GAY STREET
CAMBRIDGE, MD 21613
" 38.571079 -76.075554 32640 1 1 0 3.5 8.63 3.98 12.61 513000 314660 0 141666 969326 445032 155979 601011 123116 0 21611 144727 195822 941560 0 191100 0 0 191100 89930 90934 75033 2282 31145 5550 0 11 9 20 57 4704 65135 8553 14864 126031 39921 -1 18708 8870 171 171 0 4946 3877 0 29 20496 3374 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "303 GAY STREET" "CAMBRIDGE" 21613 4102287332 "DORCHESTER" 32578 "CO" "MO" "Y" "N" 1286004 3 4829.1 1510274.727 1918048.90329 50.1078790587925
"MD" "MD0013" "MD0013" "HARFORD COUNTY PUBLIC LIBRARY" 22 246489 "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
(39.477046, -76.236768)" "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
" 39.477046 -76.236768 246489 0 11 2 39.06 73.97 152.669999999999 226.64 16158310 2662870 7610 957418 19786208 9405242 3708272 13113514 1824229 653709 739987 3217925 2879796 19211235 2e+05 0 0 0 2e+05 454431 767836 88577 85699 124797 106081 5636 44 9 53 1279 30577 1839017 453549 191239 4129644 1266099 -1 13292 14905 4230 2689 559 206826 102959 23191 351 432919 105000 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "1221-A BRASS MILL ROAD" "BELCAMP" 21017 4105756761 "HARFORD" 250105 "CO" "MA" "Y" "N" 12507430 2.25 50634.0075 14692934.888775 18660027.3087443 46.7235263075172
"MD" "MD0014" "MD0014" "HOWARD COUNTY LIBRARY SYSTEM" 21 293142 "6600 CRADLEROCK WAY
COLUMBIA, MD 21045
(39.191074, -76.84613)" "6600 CRADLEROCK WAY
COLUMBIA, MD 21045
" 39.191074 -76.84613 293142 1 6 0 36 109 290 399 17676124 2584301 224385 907599 21392409 12421403 4326330 16747733 1341854 517551 752116 2611521 1408530 20767784 0 0 0 0 0 0 759631 80594 115339 146059 130064 0 44 9 53 1700 19543 2900213 1922862 269691 7245804 2893814 -1 13105 18424 6582 4098 913 262862 188680 43642 388 1609519 274327 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "6600 CRADLEROCK WAY" "COLUMBIA" 21045 4103137750 "HOWARD" 309284 "CO" "MA" "Y" "N" 13105002 2.25 79637.085 15426027.72945 19591055.2164015 73.0360027776885
"MD" "MD0015" "MD0015" "KENT COUNTY PUBLIC LIBRARY" 42 20204 "408 HIGH STREET
CHESTERTOWN, MD 21620
(39.210904, -76.069372)" "408 HIGH STREET
CHESTERTOWN, MD 21620
" 39.210904 -76.069372 20204 1 2 0 4 8 6 14 561518 148738 0 122843 833099 440477 251445 691922 53127 0 15580 68707 148628 909257 0 0 0 0 0 0 53127 75033 1929 30752 3807 0 17 9 26 65 4881 88225 8825 13728 136257 26091 -1 2287 3904 406 169 7 7818 4140 76 42 25393 24347 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "408 HIGH STREET" "CHESTERTOWN" 21620 4107783636 "KENT" 19820 "CO" "MO" "Y" "N" 767954 4.5 4827.54 904154.4018 1148276.090286 31.7316543638841
"MD" "MD0016" "MD0016" "MONTGOMERY COUNTY PUBLIC LIBRARIES" 21 989794 "21 MARYLAND AVE., SUITE 310
ROCKVILLE, MD 20850
(39.079647, -77.154589)" "21 MARYLAND AVE., SUITE 310
ROCKVILLE, MD 20850
" 39.079647 -77.154589 989794 0 21 0 104.85 135.85 215.22 351.07 50092113 4773820 52290 1347443 56265666 18663030 8685538 27348568 2930437 1656675 593753 5180865 310553 32839986 19524000 0 0 0 19524000 30501938 2323007 78385 166289 37558 183499 116 19 9 28 1695 53672 4503647 1798677 810248 10200938 4817672 -1 10925 31444 6012 1782 249 144868 71871 5824 438 403006 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "21 MARYLAND AVE., SUITE 310" "ROCKVILLE" 20850 2407770002 "MONTGOMERY" 1030447 "CO" "MA" "Y" "N" 34788080 2.25 119471.595 40841835.36615 51869130.9150105 89.6073837543444
"MD" "MD0017" "MD0017" "PRINCE GEORGE'S COUNTY MEMORIAL LIBRARY SYSTE" 21 871233 "6532 ADELPHI ROAD
HYATTSVILLE, MD 20782
(38.969368, -76.949106)" "6532 ADELPHI ROAD
HYATTSVILLE, MD 20782
" 38.969368 -76.949106 871233 0 19 0 71.25 149.5 216.35 365.85 27131400 8491496 0 1167541 36790437 14137586 5363861 19501447 1259587 455594 869273 2584454 3684620 25770521 2473675 447492 0 0 2921167 2307072 1354717 111831 100574 179862 100453 1801 42 9 51 1968 42070 2896872 431559 476217 3666788 1856383 -1 10971 18325 5646 4163 233 83391 71854 3622 605 863388 1143230 2015 2013-07-01 2014-06-30 2 2 0 0 0 "ME" "6532 ADELPHI ROAD" "HYATTSVILLE" 20782 3016993500 "PRINCE GEORGE'S" 904430 "CO" "MA" "Y" "N" 20277481 2.25 113685.7275 23857665.071175 30299234.6403922 79.3655023604416
"MD" "MD0018" "MD0018" "QUEEN ANNE'S COUNTY FREE LIBRARY" 31 48354 "121 S COMMERCE STREET
CENTREVILLE, MD 21617
(39.043533, -76.06588)" "121 S COMMERCE STREET
CENTREVILLE, MD 21617
" 39.043533 -76.06588 48354 1 1 0 9.1 9.1 15.6 24.7 1310250 278326 0 176114 1764690 1048750 333262 1382012 88754 0 35555 124309 223362 1729683 0 0 0 0 0 0 88916 75013 8088 36911 15642 1228 15 9 24 50 5624 170642 18607 20296 398739 98993 -1 7715 9264 501 344 39 9131 7139 1171 16 23970 22148 2015 2013-07-01 2014-06-30 2 2 0 0 0 "NO" "121 S COMMERCE STREET" "CENTREVILLE" 21617 4107580980 "QUEEN ANNE'S" 48804 "CO" "MO" "Y" "N" 1465768 3 8056.86 1724375.0862 2189956.359474 31.697649484683
"MD" "MD0019" "MD0019" "ST. MARY'S COUNTY LIBRARY" 31 107484 "23250 HOLLYWOOD ROAD
LEONARDTOWN, MD 20650
(38.3047, -76.632815)" "23250 HOLLYWOOD ROAD
LEONARDTOWN, MD 20650
" 38.3047 -76.632815 107484 0 3 0 6 18.96 35.1 54.06 2476564 902817 0 268376 3647757 2071237 648828 2720065 272600 1014 150000 423614 542912 3686591 1e+05 0 0 0 1e+05 1e+05 184420 74480 19124 47947 43146 0 1 9 10 1771 9360 710401 150000 79828 1389321 597102 -1 4105 4900 2056 1338 63 31131 27831 900 110 250000 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "23250 HOLLYWOOD ROAD" "LEONARDTOWN" 20650 3014752846 "ST. MARY'S" 110382 "CO" "MO" "Y" "N" 3234943 2.25 15364.17 3802859.3889 4829631.423903 84.2606933868854
"MD" "MD0020" "MD0020" "SOMERSET COUNTY LIBRARY" 31 26339 "11767 BEECHWOOD STREET
PRINCESS ANNE, MD 21853
(38.204373, -75.69247)" "11767 BEECHWOOD STREET
PRINCESS ANNE, MD 21853
" 38.204373 -75.69247 26339 1 2 0 4 4.6 9.1 13.7 465775 335709 0 114276 915760 420615 157984 578599 42916 0 33678 76594 122620 777813 570787 207539 0 0 778326 362381 48490 75033 6969 35876 13441 0 17 9 26 86 5616 88516 11963 10815 267334 60333 -1 5433 588 509 366 38 10009 9151 105 26 21875 4410 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "11767 BEECHWOOD STREET" "PRINCESS ANNE" 21853 4106510852 "SOMERSET" 25859 "CO" "MO" "Y" "N" 897988 3 4425.51 1055823.8067 1340896.234509 65.1049389407822
"MD" "MD0023" "MD0023" "WICOMICO PUBLIC LIBRARY" 13 99190 "122 SOUTH DIVISION STREET
SALISBURY, MD 21801
(38.365292, -75.600625)" "122 SOUTH DIVISION STREET
SALISBURY, MD 21801
" 38.365292 -75.600625 99190 1 2 1 4.5 16.5 24.67 41.17 1084754 1101660 0 277448 2463862 1232184 476158 1708342 151564 0 41550 193114 365660 2267116 23289 0 0 0 23289 23289 138727 74480 7203 36026 13168 0 17 9 26 53 7768 240335 49094 45207 601905 314353 -1 9342 1846 1737 654 283 18912 12398 1566 98 59626 37873 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "122 SOUTH DIVISION STREET" "SALISBURY" 21801 4107493612 "WICOMICO" 101539 "CO" "MO" "Y" "N" 2073373 2.25 12870.825 2440905.27525 3099949.6995675 53.3727064538922
"MD" "MD0024" "MD0024" "WORCESTER COUNTY LIBRARY" 32 51514 "307 N WASHINGTON STREET
SNOW HILL, MD 21863
(38.17813, -75.393818)" "307 N WASHINGTON STREET
SNOW HILL, MD 21863
" 38.17813 -75.393818 51514 0 5 0 3 25.8 16.3999999999999 42.2 2243692 376087 0 13322 2633101 1560830 1007784 2568614 156830 0 54234 211064 486987 3266665 435278 0 0 0 435278 435278 180813 75033 16224 45047 16450 0 17 9 26 259 11284 482282 102700 20066 439260 120979 -1 5561 1223 630 453 21 18174 8806 160 116 74964 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "307 N WASHINGTON STREET" "SNOW HILL" 21863 4106322600 "WORCESTER" 51675 "CO" "MO" "Y" "N" 2783918 2.25 9807.195 3268658.47815 4151196.2672505 66.1532228270828
"NJ" "NJ0001" "ATLANTIC COUNTY" "ATLANTIC COUNTY LIBRARY" 22 204510 "40 FARRAGUT AVENUE
MAYS LANDING, NJ 08330
(39.450681, -74.725879)" "40 FARRAGUT AVENUE
MAYS LANDING, NJ 08330
" 39.450681 -74.725879 189170 1 9 1 23 29 72.19 101.19 9203492 94308 0 277195 9574995 3934300 1924331 5858631 435516 157117 136914 729547 1165697 7753875 0 0 0 0 0 0 411657 12128 18958 6240 32831 21881 15 28 43 1288 30584 822750 27775 57465 933690 253067 90226 4480 5030 1825 915 153 24827 16445 1002 131 183024 51519 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "40 FARRAGUT AVENUE" "MAYS LANDING" 8330 6096252776 "ATLANTIC" 275209 "CO" "MO" "Y" "N" 6047437 2.25 28982.925 7109411.31225 9028952.3665575 46.3154555246313
"NJ" "NJ0002" "ABSECON" "ABSECON PUBLIC LIBRARY" 22 8411 "305 NEW JERSEY AVENUE
ABSECON, NJ 08201
(39.428434, -74.504363)" "305 NEW JERSEY AVENUE
ABSECON, NJ 08201
" 39.428434 -74.504363 7780 1 0 0 0 0 3.03 3.03 268708 3656 0 8430 280794 128100 30022 158122 26193 650 1831 28674 74661 261457 0 0 0 0 0 1450 28717 0 1229 0 1584 0 2 28 30 71 2392 21275 826 6028 14956 2660 0 6510 1952 62 54 0 2957 957 0 10 14713 274 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "305 NEW JERSEY AVENUE" "ABSECON" 8201 6096462228 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 411263 7 2220.81 483776.0577 614395.593279 56.4530361970934
"NJ" "NJ0003" "ATLANTIC CITY" "ATLANTIC CITY FREE PUBLIC LIBRARY" 13 39558 "1 N. TENNESSEE AVENUE
ATLANTIC CITY, NJ 08401
(39.362151, -74.428049)" "1 N. TENNESSEE AVENUE
ATLANTIC CITY, NJ 08401
" 39.362151 -74.428049 36591 1 1 0 8.75 8.75 27.74 36.49 4455604 21255 0 85526 4562385 2017009 802149 2819158 147739 46062 81567 275368 1272282 4366808 575132 0 0 0 575132 626644 75622 3628 12153 760 11142 0 14 28 42 300 4820 586625 85668 36096 341083 59237 3179 434 486 682 420 157 18975 12477 1434 72 81370 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "1 N. TENNESSEE AVENUE" "ATLANTIC CITY" 8401 6093452269 "ATLANTIC" 275209 "CI" "MO" "Y" "N" 1293061 3 9033.72 1523450.8224 1934782.544448 58.9005759210741
"NJ" "NJ0004" "LINWOOD" "LINWOOD PUBLIC LIBRARY" 22 7092 "301 DAVIS AVENUE
LINWOOD, NJ 08221
(39.354891, -74.570342)" "301 DAVIS AVENUE
LINWOOD, NJ 08221
" 39.354891 -74.570342 6560 1 0 0 0.77 0.77 4.44 5.21 340302 3107 0 51118 394527 209925 72274 282199 26013 3638 4578 34229 69694 386122 0 0 0 0 0 32097 34438 10838 2443 0 1729 0 25 28 53 51 2916 28952 1298 3456 41848 14576 1718 0 535 182 134 11 3527 2836 142 7 3972 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "301 DAVIS AVENUE" "LINWOOD" 8221 6099267991 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 502908 7 2270.82 591059.2194 750645.208638 51.4532990419184
"NJ" "NJ0005" "MARGATE CITY" "MARGATE CITY PUBLIC LIBRARY" 22 6354 "8100 ATLANTIC AVENUE
MARGATE, NJ 08402
(39.328037, -74.499315)" "8100 ATLANTIC AVENUE
MARGATE, NJ 08402
" 39.328037 -74.499315 5877 1 0 0 1.75 2.63 5.21 7.84 1282364 2762 0 30323 1315449 568437 111176 679613 89455 36909 24687 151051 403339 1234003 0 0 0 0 0 53013 62223 10383 2106 4977 6599 420 29 28 57 89 3016 131999 7325 9940 108430 12486 7099 119 1056 204 72 0 4494 2368 0 14 23428 29617 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "8100 ATLANTIC AVENUE" "MARGATE" 8402 6098224700 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 923851 7 2510.34 1083842.7678 1376480.315106 54.6133380561376
"NJ" "NJ0006" "NORTHFIELD" "OTTO BRUYNS PUBLIC LIBRARY" 22 8624 "241 W. MILL ROAD
NORTHFIELD, NJ 08225
(39.367027, -74.55614)" "241 W. MILL ROAD
NORTHFIELD, NJ 08225
" 39.367027 -74.55614 7977 1 0 0 1 1 3.05 4.05 304219 3778 0 414 308411 137240 39974 177214 36783 1950 9381 48114 57993 283321 0 0 0 0 0 38835 34805 12 927 0 1267 0 4 28 32 67 2808 32892 4065 4224 35345 4169 877 0 499 255 120 22 1968 1117 63 9 4294 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "241 W. MILL ROAD" "NORTHFIELD" 8225 6096464476 "ATLANTIC" 275209 "CI" "SO" "Y" "N" 482263 7 2418.54 567077.4018 720188.300286 52.4299558538903
"NJ" "NJ0070" "BURLINGTON COUNTY" "BURLINGTON COUNTY LIBRARY" 21 353828 "5 PIONEER BLVD
WESTAMPTON, NJ 08060
(40.014208, -74.819306)" "5 PIONEER BLVD
WESTAMPTON, NJ 08060
" 40.014208 -74.819306 327288 1 7 1 0 47.71 81.26 128.97 10278354 132532 0 311371 10722257 5352575 2393089 7745664 568040 244371 133877 946288 1193475 9885427 0 0 0 0 0 0 688233 8103 32594 0 61024 0 29 28 57 844 23740 1210828 317303 84535 2082700 782324 106397 6887 4964 3778 2044 171 109117 47876 2276 232 210638 83655 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "5 PIONEER BLVD" "WESTAMPTON" 8060 6092679660 "BURLINGTON" 449722 "CO" "MO" "Y" "N" 10185475 2.25 43228.89 11967583.5513 15198831.110151 70.6544616112698
"NJ" "NJ0071" "BURLINGTON CITY" "LIBRARY COMPANY OF BURLINGTON" 21 9920 "23 W. UNION STREET
BURLINGTON, NJ 08016
(40.079263, -74.859484)" "23 W. UNION STREET
BURLINGTON, NJ 08016
" 40.079263 -74.859484 9176 1 0 0 0 0 2.67 2.67 67500 921 0 119701 188122 99095 9484 108579 4137 0 2141 6278 50842 165699 0 0 0 0 0 0 17367 0 378 0 1127 0 0 28 28 44 2340 26940 8161 3197 27328 6352 -1 11323 5737 155 62 14 2594 1016 182 13 8232 -1 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "23 W. UNION STREET" "BURLINGTON" 8016 6093861273 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 246493 7 2483.7 291302.739 369954.47853 73.5718626540846
"NJ" "NJ0072" "CROSSWICKS" "CROSSWICKS LIBRARY COMPANY" 21 7699 "483 MAIN STREET
CROSSWICKS, NJ 08515
(40.153275, -74.647095)" "483 MAIN STREET
CROSSWICKS, NJ 08515
" 40.153275 -74.647095 7122 1 0 0 0.19 0.19 0.43 0.62 25105 0 0 11503 36608 NA NA NA 3897 4190 7410 15497 NA 172601 0 0 0 0 0 58859 32712 5958 2001 4288 2865 509 0 28 28 62 1612 50240 7117 4308 58378 19528 -1 6739 7349 292 169 0 4650 3029 0 2 1272 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "PO BOX 147" "CROSSWICKS" 8515 6092986271 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 489410 7 1709.79 574610.1543 729754.895961 83.6218023365143
"NJ" "NJ0073" "DELANCO" "DELANCO PUBLIC LIBRARY" 21 4283 "1303 BURLINGTON AVENUE
DELANCO, NJ 08075
(40.053015, -74.9482)" "1303 BURLINGTON AVENUE
DELANCO, NJ 08075
" 40.053015 -74.9482 3962 1 0 0 0 0 1.74 1.74 48700 516 0 13984 63200 NA NA NA 6153 0 786 6939 NA 67657 6202 0 0 1340 7542 0 39352 0 598 0 479 0 0 28 28 0 1560 9120 938 470 15494 7127 0 3610 5572 186 137 5 2270 1809 19 5 1550 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "1303 BURLINGTON AVENUE" "DELANCO" 8075 8564616850 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 525802 10 1545.9 616997.043 783586.24461 69.8911870569577
"NJ" "NJ0074" "BURLINGTON BEVERLY" "BEVERLY FREE LIBRARY" 21 2577 "441 COOPER ST.
BEVERLY, NJ 08010
(40.064171, -74.918627)" "441 COOPER ST.
BEVERLY, NJ 08010
" 40.064171 -74.918627 2384 1 0 0 3.81 3.91 7.47 11.38 124979 4164 0 17941 147084 61639 11946 73585 13084 1611 2483 17178 45110 135873 0 0 0 0 0 24128 21754 3140 743 3227 1708 515 0 28 28 41 1534 18556 2806 2092 21973 6298 -1 2799 2751 160 83 0 2339 1346 0 9 3985 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "441 COOPER ST." "BEVERLY" 8010 6093871259 "BURLINGTON" 449722 "NP" "SO" "N" "N" 315603 10 2480.1 372157.227 472639.67829 71.2498039669291
"NJ" "NJ0075" "FLORENCE TOWNSHIP" "FLORENCE TOWNSHIP LIBRARY" 21 12109 "1350 HORNBERGER AVENUE
ROEBLING, NJ 08554
(40.116354, -74.77788)" "1350 HORNBERGER AVENUE
ROEBLING, NJ 08554
" 40.116354 -74.77788 11201 1 0 0 0 0 3.39 3.39 120306 1062 0 5319 126687 81547 0 81547 12429 0 345 12774 23161 117482 0 0 0 0 0 0 27086 0 377 0 584 0 0 28 28 0 2340 13896 4716 5081 29189 9381 -1 9168 10954 36 32 1 761 693 8 8 5357 -1 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "1350 HORNBERGER AVENUE" "ROEBLING" 8554 6094990143 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 364971 4.5 2143.215 429523.63155 545495.0120685 77.8751480526951
"NJ" "NJ0076" "MOORESTOWN" "MOORESTOWN LIBRARY" 21 20726 "111 W. SECOND STREET
MOORESTOWN, NJ 08057
(39.96378, -74.950072)" "111 W. SECOND STREET
MOORESTOWN, NJ 08057
" 39.96378 -74.950072 19171 1 0 0 4.93 4.93 10.88 15.81 1594422 9008 0 33702 1637132 694169 275507 969676 84230 21740 14757 120727 384548 1474951 0 0 0 250000 250000 250000 109991 0 4549 794 4769 0 20 28 48 149 3533 116593 7989 16796 130515 57082 5337 741 1138 360 324 0 5917 5327 0 16 9691 -1 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "111 W. SECOND STREET" "MOORESTOWN" 8057 8562340333 "BURLINGTON" 449722 "CI" "SO" "Y" "N" 1553674 4.5 5169.51 1823846.9067 2316285.571509 64.2765293050185
"NJ" "NJ0077" "MOUNT HOLLY" "MOUNT HOLLY LIBRARY AND LYCEUM" 21 9536 "307 HIGH STREET
MOUNT HOLLY, NJ 08060
(39.999381, -74.790677)" "307 HIGH STREET
MOUNT HOLLY, NJ 08060
" 39.999381 -74.790677 8821 1 0 0 0.94 0.95 0.91 1.86 12439 197 0 29026 41662 NA NA NA 2254 0 265 2519 NA 71307 0 0 0 0 0 1309 11049 0 249 5311 914 631 0 28 28 2 2392 22295 3688 1673 9827 3287 -1 6442 7025 256 148 0 2876 1874 0 9 10579 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "307 HIGH STREET" "MOUNT HOLLY" 8060 6092677111 "BURLINGTON" 449722 "NP" "SO" "N" "N" 159187 7 2281.56 188918.2152 239926.133304 70.5628978263004
"NJ" "NJ0078" "MOUNT LAUREL" "MOUNT LAUREL LIBRARY" 21 41864 "100 WALT WHITMAN AVENUE
MOUNT LAUREL, NJ 08054
(39.958293, -74.923796)" "100 WALT WHITMAN AVENUE
MOUNT LAUREL, NJ 08054
" 39.958293 -74.923796 38724 1 0 0 4.76 7.9 11.77 19.67 2127632 18196 0 158446 2304274 1044278 264679 1308957 139691 18422 173886 331999 442525 2083481 719150 0 0 0 719150 94805 97071 14223 20091 18117 19438 5994 15 28 43 216 3421 293439 29926 23712 643584 205007 38171 2316 3100 647 300 103 21356 11481 1735 29 88565 23547 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "100 WALT WHITMAN AVENUE" "MOUNT LAUREL" 8054 8562347319 "BURLINGTON" 449722 "CI" "SO" "Y" "N" 1779913 3 6718.26 2090358.5742 2654755.389234 64.5768267975124
"NJ" "NJ0079" "RIVERSIDE" "RIVERSIDE PUBLIC LIBRARY" 21 8079 "10 ZURBRUGG WAY
RIVERSIDE, NJ 08075
(40.039049, -74.958911)" "10 ZURBRUGG WAY
RIVERSIDE, NJ 08075
" 40.039049 -74.958911 7473 1 0 0 0 0 1.35 1.35 15000 0 0 58623 73623 NA NA NA 3680 0 2975 6655 NA 73244 0 0 0 0 0 0 32484 0 268 0 2422 0 0 28 28 27 1438 15338 5902 965 32216 7008 0 12021 4022 0 0 0 0 0 0 6 3539 -1 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "10 ZURBRUGG WAY" "RIVERSIDE" 8075 8564616922 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 457883 7 1899.09 537945.0453 683190.207531 68.7771685535068
"NJ" "NJ0081" "SALLY STRETCH KEEN M" "SALLY STRETCH KEEN MEMORIAL LIBRARY" 21 10464 "94 MAIN STREET
VINCENTOWN, NJ 08088
(39.935532, -74.750322)" "94 MAIN STREET
VINCENTOWN, NJ 08088
" 39.935532 -74.750322 9679 1 0 0 0 0 1.37 1.37 53549 0 0 33428 86977 NA NA NA 7721 0 0 7721 NA 48720 0 0 0 0 0 5432 19953 0 326 5164 1201 664 0 28 28 22 1872 9365 8536 4675 17977 6070 -1 5411 6030 2 1 0 308 212 0 5 13656 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "94 MAIN STREET" "VINCENTOWN" 8088 6098593598 "BURLINGTON" 449722 "NP" "SO" "Y" "N" 279751 4.5 1618.14 329201.8938 418086.405126 68.0751419380484
"NJ" "NJ0082" "WILLINGBORO" "WILLINGBORO PUBLIC LIBRARY" 21 31629 "220 WILLINGBORO PARKWAY
WILLINGBORO, NJ 08046
(40.042294, -74.879462)" "220 WILLINGBORO PARKWAY
WILLINGBORO, NJ 08046
" 40.042294 -74.879462 29257 1 0 0 4.68 4.68 11.1 15.78 1278967 16655 0 144197 1439819 791436 248452 1039888 62200 19206 7903 89309 234937 1364134 0 0 0 0 0 0 85996 10938 3945 4977 7765 0 21 28 49 228 2912 145285 14668 27712 113359 32561 4351 772 674 325 84 18 8132 2014 272 20 50521 22776 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "220 WILLINGBORO PARKWAY" "WILLINGBORO" 8046 6098776668 "BURLINGTON" 449722 "CI" "SO" "Y" "N" 1274042 3 5213.61 1496729.0637 1900845.910899 70.8143261079765
"NJ" "NJ0083" "CAMDEN COUNTY" "CAMDEN COUNTY LIBRARY" 21 334343 "203 LAUREL ROAD
VOORHEES, NJ 08043
(39.848492, -75.001567)" "203 LAUREL ROAD
VOORHEES, NJ 08043
