"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "GrossArea" "Size" "Distance"
BISHOPVILLE, SC 29010
(34.218938, -80.247429)" "200 NORTH MAIN STREET
BISHOPVILLE, SC 29010
" 34.218938 -80.247429 19220 1 0 1 0 4 0 4 159179 75000 0 15281 249460 140051 46887 186938 22788 0 1394 24182 29816 240936 0 0 0 0 0 0 24952 0 370 0 667 0 6 49 55 93 2600 27448 8063 11717 12666 4147 0 1105 181 43 0 0 106 0 0 15 7038 11220 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "200 NORTH MAIN STREET" "BISHOPVILLE" 29010 8034845921 "LEE" 18343 "CO" "MO" "Y" "N" 339741 4.5 3194.7 401234.769 509568.15663 21.1854018708317
"SC" "SC0027" "LEXINGTON" "LEXINGTON COUNTY PUBLIC LIBRARY SYSTEM" 21 262391 "5440 AUGUSTA ROAD
LEXINGTON, SC 29072
(33.974548, -81.220203)" "5440 AUGUSTA ROAD
LEXINGTON, SC 29072
" 33.974548 -81.220203 262391 1 9 1 27 27 78.5 105.5 7051148 327989 3811 297334 7680282 3444471 1220685 4665156 824692 82300 294290 1201282 1040338 6906776 0 0 0 0 0 492796 587468 9200 21837 4179 49099 158 27 49 76 1364 26148 1814366 138218 145842 2058085 1003774 4174 877 4977 3084 1845 332 78609 58886 10329 91 141774 15341 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "5440 AUGUSTA ROAD" "LEXINGTON" 29072 8037852600 "LEXINGTON" 277888 "CO" "MO" "Y" "N" 8581079 2.25 33536.3925 10079100.009225 12800457.0117157 43.0785058593879
"SC" "SC0029" "MARION" "MARION COUNTY LIBRARY SYSTEM" 32 33062 "101 EAST COURT STREET
MARION, SC 29571
(34.172949, -79.391056)" "101 EAST COURT STREET
MARION, SC 29571
" 34.172949 -79.391056 33062 1 2 1 2.82 2.82 12 14.82 649412 75000 1134 34094 759640 344287 180004 524291 43480 141 16006 59627 133992 717910 0 0 0 0 0 0 88960 4957 1482 5295 1080 0 1 49 50 186 5652 78285 11532 20733 62552 25026 1043 516 607 154 131 8 3332 3271 46 30 40732 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "101 EAST COURT STREET" "MARION" 29571 8434238300 "MARION" 31933 "CO" "MO" "Y" "N" 1193554 3 5198.58 1402540.5186 1781226.458622 63.2935545156408
"SC" "SC0030" "MARLBORO" "MARLBORO COUNTY LIBRARY SYSTEM" 32 28819 "203 FAYETTEVILLE AVENUE
BENNETTSVILLE, SC 29512
(34.614608, -79.68129)" "203 FAYETTEVILLE AVENUE
BENNETTSVILLE, SC 29512
" 34.614608 -79.68129 28819 1 0 1 1 1 5 6 280243 75000 7550 10000 372793 176246 73426 249672 28928 3000 11151 43079 88937 381688 0 0 0 0 0 0 47184 2470 737 324 801 0 2 49 51 35 2575 40648 10020 10565 32071 11775 449 479 467 203 138 36 3410 2901 253 22 22429 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "203 FAYETTEVILLE AVENUE" "BENNETTSVILLE" 29512 8434795630 "MARLBORO" 27924 "CO" "MO" "Y" "N" 634831 3 3493.71 746839.9107 948486.686589 63.1828754423174
"SC" "SC0033" "ORANGEBURG" "ORANGEBURG COUNTY LIBRARY COMMISSION" 42 92501 "510 LOUIS ST
ORANGEBURG, SC 29115
(33.495709, -80.862346)" "510 LOUIS ST
ORANGEBURG, SC 29115
" 33.495709 -80.862346 92501 1 5 1 6.02 6.95 16.48 23.43 1142321 115626 3572 0 1261519 559112 196107 755219 129050 26128 41126 196304 176345 1127868 0 0 0 0 0 0 174574 1042 3060 4746 7547 0 7 49 56 144 8736 193399 19506 48853 313064 126304 7985 3 927 579 222 32 7033 4995 642 47 49595 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "510 LOUIS STREET" "ORANGEBURG" 29115 8035314636 "ORANGEBURG" 90090 "CO" "MO" "Y" "N" 2411340 2.25 9758.3175 2832685.031475 3597509.98997325 40.0671668638137
"SC" "SC0035" "RICHLAND" "RICHLAND COUNTY PUBLIC LIBRARY" 21 384504 "1431 ASSEMBLY STREET
COLUMBIA, SC 29201
(34.00436, -81.036955)" "1431 ASSEMBLY STREET
COLUMBIA, SC 29201
" 34.00436 -81.036955 384504 1 10 0 76.9899999999999 76.9899999999999 206.58 283.57 22970884 490660 17773 1311165 24790482 11498117 4194364 15692481 1746732 427561 1626253 3800546 4111306 23604333 1114813 0 0 0 1114813 3618482 976101 48037 64646 8074 117138 253 49 49 98 1408 37336 2732606 560693 218010 5198921 1486576 570434 1005 693 4454 2244 276 74186 28714 3095 444 553132 435985 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1431 ASSEMBLY STREET" "COLUMBIA" 29201 8037999084 "RICHLAND" 401566 "CO" "MO" "Y" "N" 15090789 2.25 68489.52 17736355.8684 22525171.952868 32.6290998444123
"SC" "SC0037" "SUMTER" "SUMTER COUNTY PUBLIC LIBRARY SYSTEM" 13 107457 "111 N. HARVIN STREET
SUMTER, SC 29150
(33.922331, -80.339846)" "111 N. HARVIN STREET
SUMTER, SC 29150
" 33.922331 -80.339846 107457 1 2 1 5.7 11.4 13.65 25.05 1060226 134320 24208 72250 1291004 695165 246255 941420 70519 4400 3313 78232 250703 1270355 0 0 0 0 0 0 194750 1459 22969 1320 5807 0 0 49 49 178 7384 238420 11195 9094 184890 58195 6317 1052 1377 385 175 0 8424 7641 0 71 56134 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "111 N. HARVIN STREET" "SUMTER" 29150 8037737273 "SUMTER" 107919 "CO" "MO" "Y" "N" 2911347 2.25 11010.8475 3419158.681575 4342331.52560025 8.23660711992406
"SC" "SC0038" "UNION" "UNION COUNTY LIBRARY SYSTEM" 32 28961 "300 EAST SOUTH STREET
UNION, SC 29379
(34.713495, -81.620919)" "300 EAST SOUTH STREET
UNION, SC 29379
" 34.713495 -81.620919 28961 1 0 0 1 1 6.25 7.25 274172 75000 1000 29735 379907 205104 44988 250092 15342 4991 7107 27440 96974 374506 0 1250000 0 0 1250000 0 40696 13237 1606 1121 1747 0 2 49 51 25 2508 51282 4186 13749 33352 12345 451 2812 2559 77 46 5 1377 1010 40 27 15654 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "300 EAST SOUTH STREET" "UNION" 29379 8644277140 "UNION" 27876 "CO" "SO" "Y" "N" 574177 3 3693.99 676109.0583 858658.504041 83.3308325674811
"SC" "SC0039" "WILLIAMSBURG" "WILLIAMSBURG COUNTY LIBRARY SYSTEM" 32 34423 "215 NORTH JACKSON STREET
KINGSTREE, SC 29556
(33.665023, -79.832274)" "215 NORTH JACKSON STREET
KINGSTREE, SC 29556
" 33.665023 -79.832274 34423 1 2 1 0.94 0.94 8.4 9.34 408220 75000 1000 19327 503547 230952 81603 312555 30259 3008 11680 44947 145767 503269 0 0 0 0 0 0 74221 13192 1685 1801 5054 0 0 49 49 31 5821 163162 7124 13611 66935 20317 1407 6247 1234 100 63 2 3555 2596 59 46 26788 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "215 NORTH JACKSON STREET" "KINGSTREE" 29556 8433559486 "WILLIAMSBURG" 32695 "CO" "MO" "Y" "N" 1054953 3 4499.07 1239558.9219 1574239.830813 42.3839234987321
"SC" "SC0040" "YORK" "YORK COUNTY LIBRARY SYSTEM" 21 226073 "138 EAST BLACK STREET
ROCK HILL, SC 29730
(34.924926, -81.028099)" "138 EAST BLACK STREET
ROCK HILL, SC 29730
" 34.924926 -81.028099 226073 1 4 1 17 24.5 90.49 114.99 4962800 282591 250 157416 5403057 2716788 846154 3562942 393488 151503 114846 659837 888174 5110953 110000 0 0 0 110000 14544 291220 1778 7223 5518 11925 0 7 49 56 391 16422 574173 226265 150184 1077663 562908 24840 24635 60897 1331 960 130 62587 49175 7296 115 98816 5083 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "P. O. BOX 10032" "ROCK HILL" 29731 8039815833 "YORK" 245346 "CO" "MA" "Y" "N" 4045042 2.25 32508.4275 4770734.000175 6058832.18022225 73.1040725124751
"SC" "SC8001" "NEWBERRY" "NEWBERRY COUNTY LIBRARY SYSTEM" 32 37508 "1100 FRIEND STREET
NEWBERRY, SC 29108
(34.273501, -81.619928)" "1100 FRIEND STREET
NEWBERRY, SC 29108
" 34.273501 -81.619928 37508 1 1 0 1 2.88 6.95 9.83 359696 75000 1000 45045 480741 213777 35347 249124 53401 6000 7279 66680 90250 406054 0 0 0 0 0 21571 67586 11092 1295 1739 4645 0 15 49 64 139 3744 45395 10950 20776 80380 26275 4250 0 140 906 836 0 10339 9704 0 41 29845 -1 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "1100 FRIEND STREET" "NEWBERRY" 29108 8032760854 "NEWBERRY" 37783 "CO" "MO" "Y" "N" 959490 3 4850.22 1128278.0574 1432913.132898 69.0748272467703
"SC" "SC8002" "SALUDA" "SALUDA COUNTY LIBRARY SYSTEM" 32 19875 "101 S MAIN STREET
SALUDA, SC 29138
(34.001547, -81.772103)" "101 S MAIN STREET
SALUDA, SC 29138
" 34.001547 -81.772103 19875 1 0 0 1 1 2.5 3.5 113843 75000 1000 0 189843 102808 23570 126378 24126 3043 2379 29548 33917 189843 0 0 0 0 0 0 19675 66013 584 3642 582 0 0 49 49 22 2229 27215 3588 6979 24423 9131 1638 0 0 123 68 1 2039 1465 20 10 14989 649 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "101 S MAIN STREET" "SALUDA" 29138 8644454500 "SALUDA" 20026 "CO" "SO" "Y" "N" 271669 4.5 3208.125 321606.23625 408439.9200375 74.7503045044061
"SC" "SC8004" "GREENWOOD" "GREENWOOD COUNTY LIBRARY SYSTEM" 42 69661 "600 SOUTH MAIN ST.
GREENWOOD, SC 29646
(34.187014, -82.159505)" "600 SOUTH MAIN ST.
GREENWOOD, SC 29646
" 34.187014 -82.159505 69661 1 2 1 5 6 20 26 1576707 71168 3000 139366 1790241 815887 155021 970908 89664 0 0 89664 655484 1716056 0 0 0 0 0 0 99094 40208 5115 6420 5294 0 7 49 56 269 9682 327248 21806 53695 189444 47819 26567 80 177 469 252 17 12632 9524 650 112 47726 0 2015 2013-07-01 2014-06-30 1 5 0 0 0 "NO" "600 SOUTH MAIN ST." "GREENWOOD" 29646 8649414650 "GREENWOOD" 69520 "CO" "MO" "Y" "N" 1432076 2.25 8602.1175 1685593.397475 2140703.61479325 97.9547831532789
