"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 39.414044 -77.408672 236745 1 7 2 30.64 69.36 60.88 130.24 7896255 2075533 41000 521077 10533865 5509432 2042211 7551643 805690 286675 229469 1321834 1313358 10186835 0 38029 0 15000 53029 53029 366406 76603 46242 80619 51964 0 25 9 34 676 19493 1020386 211452 151606 2783289 1273969 -1 8735 13194 4846 4492 269 139153 121413 5471 206 219509 73572 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "110 EAST PATRICK STREET" "FREDERICK" 21701 3016001613 "FREDERICK" 243675 "CO" "MO" "Y" "N" 6058014 2.25 35516.2875 6093530.2875 44.6785387471447 0.00050095887923393 3052.60810340401
"MD" "MD0013" "MD0013" "HARFORD COUNTY PUBLIC LIBRARY" 22 246489 "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
(39.477046, -76.236768)" "1221-A BRASS MILL ROAD
BELCAMP, MD 21017
" 39.477046 -76.236768 246489 0 11 2 39.06 73.97 152.669999999999 226.64 16158310 2662870 7610 957418 19786208 9405242 3708272 13113514 1824229 653709 739987 3217925 2879796 19211235 2e+05 0 0 0 2e+05 454431 767836 88577 85699 124797 106081 5636 44 9 53 1279 30577 1839017 453549 191239 4129644 1266099 -1 13292 14905 4230 2689 559 206826 102959 23191 351 432919 105000 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "1221-A BRASS MILL ROAD" "BELCAMP" 21017 4105756761 "HARFORD" 250105 "CO" "MA" "Y" "N" 12507430 2.25 50634.0075 12558064.0075 60.4190582815656 0.000273937883654875 3440.129477017
"MD" "MD0014" "MD0014" "HOWARD COUNTY LIBRARY SYSTEM" 21 293142 "6600 CRADLEROCK WAY
COLUMBIA, MD 21045
(39.191074, -76.84613)" "6600 CRADLEROCK WAY
COLUMBIA, MD 21045
" 39.191074 -76.84613 293142 1 6 0 36 109 290 399 17676124 2584301 224385 907599 21392409 12421403 4326330 16747733 1341854 517551 752116 2611521 1408530 20767784 0 0 0 0 0 0 759631 80594 115339 146059 130064 0 44 9 53 1700 19543 2900213 1922862 269691 7245804 2893814 -1 13105 18424 6582 4098 913 262862 188680 43642 388 1609519 274327 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "6600 CRADLEROCK WAY" "COLUMBIA" 21045 4103137750 "HOWARD" 309284 "CO" "MA" "Y" "N" 13105002 2.25 79637.085 13184639.085 25.5827936402573 0.00152793213397239 20145.2337327999
"MD" "MD0015" "MD0015" "KENT COUNTY PUBLIC LIBRARY" 42 20204 "408 HIGH STREET
CHESTERTOWN, MD 21620
(39.210904, -76.069372)" "408 HIGH STREET
CHESTERTOWN, MD 21620
" 39.210904 -76.069372 20204 1 2 0 4 8 6 14 561518 148738 0 122843 833099 440477 251445 691922 53127 0 15580 68707 148628 909257 0 0 0 0 0 0 53127 75033 1929 30752 3807 0 17 9 26 65 4881 88225 8825 13728 136257 26091 -1 2287 3904 406 169 7 7818 4140 76 42 25393 24347 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "408 HIGH STREET" "CHESTERTOWN" 21620 4107783636 "KENT" 19820 "CO" "MO" "Y" "N" 767954 4.5 4827.54 772781.54 56.7385333969753 0.000310630280228682 240.049346325752
"MD" "MD0016" "MD0016" "MONTGOMERY COUNTY PUBLIC LIBRARIES" 21 989794 "21 MARYLAND AVE., SUITE 310
ROCKVILLE, MD 20850
(39.079647, -77.154589)" "21 MARYLAND AVE., SUITE 310
ROCKVILLE, MD 20850
" 39.079647 -77.154589 989794 0 21 0 104.85 135.85 215.22 351.07 50092113 4773820 52290 1347443 56265666 18663030 8685538 27348568 2930437 1656675 593753 5180865 310553 32839986 19524000 0 0 0 19524000 30501938 2323007 78385 166289 37558 183499 116 19 9 28 1695 53672 4503647 1798677 810248 10200938 4817672 -1 10925 31444 6012 1782 249 144868 71871 5824 438 403006 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "21 MARYLAND AVE., SUITE 310" "ROCKVILLE" 20850 2407770002 "MONTGOMERY" 1030447 "CO" "MA" "Y" "N" 34788080 2.25 119471.595 34907551.595 17.8878872516767 0.00312522940816108 109094.106811594
"MD" "MD0017" "MD0017" "PRINCE GEORGE'S COUNTY MEMORIAL LIBRARY SYSTE" 21 871233 "6532 ADELPHI ROAD
HYATTSVILLE, MD 20782
(38.969368, -76.949106)" "6532 ADELPHI ROAD
HYATTSVILLE, MD 20782
" 38.969368 -76.949106 871233 0 19 0 71.25 149.5 216.35 365.85 27131400 8491496 0 1167541 36790437 14137586 5363861 19501447 1259587 455594 869273 2584454 3684620 25770521 2473675 447492 0 0 2921167 2307072 1354717 111831 100574 179862 100453 1801 42 9 51 1968 42070 2896872 431559 476217 3666788 1856383 -1 10971 18325 5646 4163 233 83391 71854 3622 605 863388 1143230 2015 2013-07-01 2014-06-30 2 2 0 0 0 "ME" "6532 ADELPHI ROAD" "HYATTSVILLE" 20782 3016993500 "PRINCE GEORGE'S" 904430 "CO" "MA" "Y" "N" 20277481 2.25 113685.7275 20391166.7275 9.28583147472845 0.0115973404091329 236483.301878201
"MD" "MD0018" "MD0018" "QUEEN ANNE'S COUNTY FREE LIBRARY" 31 48354 "121 S COMMERCE STREET
CENTREVILLE, MD 21617
(39.043533, -76.06588)" "121 S COMMERCE STREET
CENTREVILLE, MD 21617
" 39.043533 -76.06588 48354 1 1 0 9.1 9.1 15.6 24.7 1310250 278326 0 176114 1764690 1048750 333262 1382012 88754 0 35555 124309 223362 1729683 0 0 0 0 0 0 88916 75013 8088 36911 15642 1228 15 9 24 50 5624 170642 18607 20296 398739 98993 -1 7715 9264 501 344 39 9131 7139 1171 16 23970 22148 2015 2013-07-01 2014-06-30 2 2 0 0 0 "NO" "121 S COMMERCE STREET" "CENTREVILLE" 21617 4107580980 "QUEEN ANNE'S" 48804 "CO" "MO" "Y" "N" 1465768 3 8056.86 1473824.86 52.8459822532118 0.000358076690419952 527.74232812745
"MD" "MD0019" "MD0019" "ST. MARY'S COUNTY LIBRARY" 31 107484 "23250 HOLLYWOOD ROAD
LEONARDTOWN, MD 20650
(38.3047, -76.632815)" "23250 HOLLYWOOD ROAD
LEONARDTOWN, MD 20650
" 38.3047 -76.632815 107484 0 3 0 6 18.96 35.1 54.06 2476564 902817 0 268376 3647757 2071237 648828 2720065 272600 1014 150000 423614 542912 3686591 1e+05 0 0 0 1e+05 1e+05 184420 74480 19124 47947 43146 0 1 9 10 1771 9360 710401 150000 79828 1389321 597102 -1 4105 4900 2056 1338 63 31131 27831 900 110 250000 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "23250 HOLLYWOOD ROAD" "LEONARDTOWN" 20650 3014752846 "ST. MARY'S" 110382 "CO" "MO" "Y" "N" 3234943 2.25 15364.17 3250307.17 42.7019689695744 0.000548408526882287 1782.49616701464
"MD" "MD0020" "MD0020" "SOMERSET COUNTY LIBRARY" 31 26339 "11767 BEECHWOOD STREET
PRINCESS ANNE, MD 21853
(38.204373, -75.69247)" "11767 BEECHWOOD STREET
PRINCESS ANNE, MD 21853
" 38.204373 -75.69247 26339 1 2 0 4 4.6 9.1 13.7 465775 335709 0 114276 915760 420615 157984 578599 42916 0 33678 76594 122620 777813 570787 207539 0 0 778326 362381 48490 75033 6969 35876 13441 0 17 9 26 86 5616 88516 11963 10815 267334 60333 -1 5433 588 509 366 38 10009 9151 105 26 21875 4410 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "11767 BEECHWOOD STREET" "PRINCESS ANNE" 21853 4106510852 "SOMERSET" 25859 "CO" "MO" "Y" "N" 897988 3 4425.51 902413.51 84.1576871717122 0.000141192756390143 127.414250880604
"MD" "MD0022" "MD0022" "WASHINGTON COUNTY FREE LIBRARY" 22 148203 "100 S. POTOMAC ST.
HAGERSTOWN, MD 21740
(39.640551, -77.721431)" "100 S. POTOMAC ST.
HAGERSTOWN, MD 21740
" 39.640551 -77.721431 148203 1 7 0 10.6 22.9 36.4 59.3 2782330 1573779 0 243668 4599777 2482991 853464 3336455 459658 49941 100441 610040 585420 4531915 0 0 0 247163 247163 2157 278215 74543 6364 40915 2636 0 19 9 28 354 17680 272237 103526 77547 939307 278568 -1 12368 7083 1807 1408 96 36016 21098 1891 60 134168 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "100 S. POTOMAC ST." "HAGERSTOWN" 21740 3017393250 "WASHINGTON" 149573 "CO" "MO" "Y" "N" 3741097 2.25 18898.7025 3759995.7025 66.7970108164637 0.000224122750573846 842.700578990142
"MD" "MD0023" "MD0023" "WICOMICO PUBLIC LIBRARY" 13 99190 "122 SOUTH DIVISION STREET
SALISBURY, MD 21801
(38.365292, -75.600625)" "122 SOUTH DIVISION STREET
SALISBURY, MD 21801
" 38.365292 -75.600625 99190 1 2 1 4.5 16.5 24.67 41.17 1084754 1101660 0 277448 2463862 1232184 476158 1708342 151564 0 41550 193114 365660 2267116 23289 0 0 0 23289 23289 138727 74480 7203 36026 13168 0 17 9 26 53 7768 240335 49094 45207 601905 314353 -1 9342 1846 1737 654 283 18912 12398 1566 98 59626 37873 2015 2013-07-01 2014-06-30 1 2 0 0 0 "NO" "122 SOUTH DIVISION STREET" "SALISBURY" 21801 4107493612 "WICOMICO" 101539 "CO" "MO" "Y" "N" 2073373 2.25 12870.825 2086243.825 83.3215735884135 0.000144040650282906 300.503917201697
"MD" "MD0024" "MD0024" "WORCESTER COUNTY LIBRARY" 32 51514 "307 N WASHINGTON STREET
SNOW HILL, MD 21863
(38.17813, -75.393818)" "307 N WASHINGTON STREET
SNOW HILL, MD 21863
" 38.17813 -75.393818 51514 0 5 0 3 25.8 16.3999999999999 42.2 2243692 376087 0 13322 2633101 1560830 1007784 2568614 156830 0 54234 211064 486987 3266665 435278 0 0 0 435278 435278 180813 75033 16224 45047 16450 0 17 9 26 259 11284 482282 102700 20066 439260 120979 -1 5561 1223 630 453 21 18174 8806 160 116 74964 -1 2015 2013-07-01 2014-06-30 1 2 0 0 0 "ME" "307 N WASHINGTON STREET" "SNOW HILL" 21863 4106322600 "WORCESTER" 51675 "CO" "MO" "Y" "N" 2783918 2.25 9807.195 2793725.195 99.1114395683973 0.000101801090824344 284.404272314453
"NJ" "NJ0272" "PENNSVILLE" "PENNSVILLE PUBLIC LIBRARY" 21 13409 "190 S. BROADWAY
PENNSVILLE, NJ 08070
(39.645429, -75.518273)" "190 S. BROADWAY
PENNSVILLE, NJ 08070
" 39.645429 -75.518273 12403 1 0 0 0.87 0.87 2.38 3.25 75353 2681 0 94359 172393 109131 24212 133343 9836 612 588 11036 29777 174156 0 0 0 0 0 142943 33116 7767 919 6617 1363 851 0 28 28 75 2100 20918 2320 3788 25675 8669 -1 430 479 206 119 0 1506 1035 0 5 17500 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "190 S. BROADWAY" "PENNSVILLE" 8070 8566785473 "SALEM" 64715 "NP" "SO" "Y" "N" 461374 4.5 2297.715 463671.715 97.4087570156079 0.00010539111443019 48.8668787736073
"NJ" "NJ0273" "SALEM" "SALEM FREE PUBLIC LIBRARY" 31 5146 "112 W. BROADWAY
SALEM, NJ 08079
(39.572708, -75.469999)" "112 W. BROADWAY
SALEM, NJ 08079
" 39.572708 -75.469999 4760 1 0 0 0.85 0.85 2.1 2.95 72121 2145 0 23871 98137 85275 9227 94502 11269 0 363 11632 28565 134699 0 0 0 0 0 16384 17968 0 1925 0 661 624 6 28 34 56 1700 10003 3412 4066 6832 2010 -1 231 250 19 11 0 609 388 0 10 4933 -1 2015 2014-01-01 2014-12-31 4 2 0 0 0 "ME" "112 W BROADWAY" "SALEM" 8079 8569350526 "SALEM" 64715 "CI" "SO" "Y" "N" 268380 7 1523.16 269903.16 96.8771201471668 0.000106551007304101 28.7584535725599
"PA" "PA0170" "911290213" "FULTON COUNTY LIBRARY" 42 14845 "227 NORTH FIRST ST
MCCONNELLSBURG, PA 17233
(39.935124, -77.999532)" "227 NORTH FIRST ST
MCCONNELLSBURG, PA 17233
" 39.935124 -77.999532 14823 1 1 0 0 0.95 4.78 5.73 16200 51626 0 216220 284046 114218 57441 171659 32812 0 9998 42810 81483 295952 0 0 0 0 0 0 51781 2845 3083 298 5019 100 5 15 20 90 4782 35282 1207 10012 71584 15369 1727 7638 1397 245 157 11 5502 4705 299 19 7083 488 2015 2014-01-01 2014-12-31 1 2 0 0 0 "NO" "227 NORTH FIRST ST" "MCCONNELLSBURG" 17233 7174855327 "FULTON" 14632 "NP" "MO" "Y" "N" 780504 4.5 2863.575 783367.575 91.967372147324 0.000118231294737089 92.6185626473038
"PA" "PA0175" "912010303" "EAST BERLIN COMMUNITY LIBRARY" 41 9831 "105 LOCUST STREET
EAST BERLIN, PA 17316
(39.936652, -76.979939)" "105 LOCUST STREET
EAST BERLIN, PA 17316
" 39.936652 -76.979939 9816 1 0 0 1.75 1.75 1.85 3.6 112350 26230 0 30941 169521 105319 13933 119252 14062 0 10014 24076 47583 190911 0 0 0 211255 211255 12965 16513 0 750 5475 4076 650 21 15 36 35 2368 36086 9088 7380 96760 47909 -1 13808 7364 323 271 9 5147 4782 81 7 2082 -1 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "P O BOX 1014" "EAST BERLIN" 17316 7172599000 "ADAMS" 101714 "NP" "SO" "Y" "N" 278177 7 2604.51 280781.51 75.5266867164784 0.000175306950002573 49.2229501352169
"PA" "PA0176" "912010453" "ADAMS SYS ADMIN UNIT" 41 91576 "140 BALTIMORE ST
GETTYSBURG, PA 17325
(39.828935, -77.231074)" "140 BALTIMORE ST
GETTYSBURG, PA 17325
" 39.828935 -77.231074 91439 1 4 1 7.5 11.4 26.25 37.65 999393 555444 0 391398 1946235 1035211 260103 1295314 136123 90272 78741 305136 549733 2150183 0 0 0 0 0 69276 125069 5718 10186 844 16161 1959 21 15 36 206 11847 438265 53451 68251 593090 220344 30811 8581 18355 602 401 7 15451 13201 46 45 29630 51745 2015 2014-01-01 2014-12-31 2 2 0 0 0 "HQ" "140 BALTIMORE ST" "GETTYSBURG" 17325 7173340163 "ADAMS" 101714 "NP" "MO" "Y" "N" 1973111 2.25 11828.88 1984939.88 69.0327447782636 0.000209840695482545 416.521164910239
"PA" "PA0178" "912280633" "ALEXANDER HAMILTON MEMORIAL FREE LIBRARY" 31 10568 "45 EAST MAIN STREET
WAYNESBORO, PA 17268
(39.755463, -77.577361)" "45 EAST MAIN STREET
WAYNESBORO, PA 17268
" 39.755463 -77.577361 10552 1 0 0 0.88 1.75 5.23 6.98 153255 55000 0 57096 265351 172852 29918 202770 24459 6000 9788 40247 57627 300644 23255 0 0 338660 361915 1892985 46132 2845 804 298 1174 100 5 15 20 78 2067 35759 2187 10614 74953 34632 2221 108 478 87 77 3 1245 1179 17 14 5799 3057 2015 2014-01-01 2014-12-31 1 2 0 0 0 "ME" "45 EAST MAIN STREET" "WAYNESBORO" 17268 7177623335 "FRANKLIN" 152892 "NP" "SO" "Y" "N" 627074 4.5 2473.68 629547.68 69.8082159625799 0.000205204519494475 129.186029173261
"PA" "PA0179" "912670243" "DILLSBURG AREA PUBLIC LIBRARY" 21 21073 "17 SOUTH BALTIMORE STREET
DILLSBURG, PA 17019
(40.075482, -77.028264)" "17 SOUTH BALTIMORE STREET
DILLSBURG, PA 17019
" 40.075482 -77.028264 21042 1 0 0 0.75 0.75 2.23 2.98 40571 40096 0 47597 128264 75008 7330 82338 11787 0 3658 15445 38230 136013 0 0 0 194358 194358 0 31258 0 873 4986 887 620 0 15 15 18 2604 48176 1768 7877 70151 41318 0 4847 4262 219 146 7 5425 4907 20 6 3573 21057 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "17 SOUTH BALTIMORE STREET" "DILLSBURG" 17019 7174325613 "YORK" 440755 "NP" "SO" "Y" "N" 429738 4.5 3291.855 433029.855 85.1106828555824 0.000138048550241098 59.779143693863
"PA" "PA0180" "912670603" "A HUFNAGEL PUBLIC LIBRARY OF GLEN ROCK" 41 5821 "32 MAIN STREET
GLEN ROCK, PA 17327
(39.800261, -76.737549)" "32 MAIN STREET
GLEN ROCK, PA 17327
" 39.800261 -76.737549 5812 1 0 0 0 0 1.63 1.63 29874 24334 0 41342 95550 NA NA NA 6039 1570 3732 11341 NA 99492 0 0 0 0 0 0 12746 0 1841 5190 0 706 0 15 15 44 1784 28895 5460 2893 24961 10390 0 3408 2122 133 89 2 2812 2028 16 7 2254 136370 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "32 MAIN STREET" "GLEN ROCK" 17327 7172351127 "YORK" 440755 "NP" "SO" "Y" "N" 190518 7 1466.91 191984.91 67.71059178425 0.000218115626524451 41.8749089278903
"PA" "PA0181" "912670693" "GUTHRIE MEMORIAL LIBRARY - HANOVER'S PUBLIC LIBRARY" 13 45791 "2 LIBRARY PLACE
HANOVER, PA 17331
(39.803978, -76.986372)" "2 LIBRARY PLACE
HANOVER, PA 17331
" 39.803978 -76.986372 45723 1 0 0 1 1 11.5 12.5 617695 141250 0 373486 1132431 399467 273363 672830 52159 2600 10241 65000 200771 938601 0 0 0 0 0 0 92353 0 5206 9507 1807 1163 0 15 15 130 2683 185469 10400 30558 272915 132899 0 18587 13539 450 374 31 15803 13965 330 40 24289 34248 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "2 LIBRARY PLACE" "HANOVER" 17331 7176325183 "YORK" 440755 "OT" "SO" "Y" "N" 1295248 3 5996.19 1301244.19 66.3436627778114 0.000227196224583937 295.637767229783
"PA" "PA0183" "912671473" "KALTREIDER-BENFER LIBRARY" 22 68578 "147 S CHARLES ST
RED LION, PA 17356
(39.89847, -76.606087)" "147 S CHARLES ST
RED LION, PA 17356
" 39.89847 -76.606087 68476 1 0 0 1 2 4.85 6.85 99962 65904 0 98140 264006 161336 25635 186971 22615 1500 5413 29528 59457 275956 0 0 0 0 0 0 43182 0 1383 12563 1038 937 0 15 15 61 2699 167362 8008 27113 199016 63638 0 7406 12388 308 243 16 8869 8250 261 14 36980 54332 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "147 S CHARLES ST" "RED LION" 17356 7172442032 "YORK" 440755 "NP" "SO" "Y" "N" 594262 2.25 5656.515 599918.515 76.0645791054369 0.000172836342365565 103.687721849981
"PA" "PA0184" "912671565" "PAUL SMITH LIBRARY OF SOUTHERN YORK COUNTY" 31 15012 "80 CONSTITUTION AVE
SHREWSBURY, PA 17361
(39.753363, -76.678818)" "80 CONSTITUTION AVE
SHREWSBURY, PA 17361
" 39.753363 -76.678818 14990 1 0 0 0.75 1.75 3.6 5.35 73183 47634 0 76905 197722 112336 12361 124697 10720 2380 5324 18424 54105 197226 0 0 0 0 0 0 43019 0 2772 7408 1303 953 0 15 15 54 2548 92235 6656 9385 135256 59537 0 6995 10998 343 201 13 6857 4743 93 18 8663 44746 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "80 CONSTITUTION AVE" "SHREWSBURY" 17361 7172354313 "YORK" 440755 "NP" "SO" "Y" "N" 613734 4.5 2829.12 616563.12 65.3437214905838 0.00023420290085222 144.400871262495
"PA" "PA0185" "912671623" "GLATFELTER MEMORIAL LIBRARY" 22 23101 "101 GLENVIEW RD
SPRING GROVE, PA 17362
(39.889574, -76.866633)" "101 GLENVIEW RD
SPRING GROVE, PA 17362
" 39.889574 -76.866633 23067 1 0 0 0.5 0.5 2.63 3.13 43389 42384 0 65168 150941 89571 14113 103684 17805 2000 1847 21652 36862 162198 0 0 0 0 0 0 41387 0 1841 5466 718 680 0 15 15 72 2510 66641 1907 9559 93447 42744 0 5599 5202 368 281 17 5837 5363 64 8 4152 17787 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "101 GLENVIEW RD" "SPRING GROVE" 17362 7172253220 "YORK" 440755 "NP" "SO" "Y" "N" 572594 4.5 3588.135 576182.135 72.678738562175 0.000189315092562548 109.079974220411
"PA" "PA0186" "912671713" "MASON DIXON PUBLIC LIBRARY" 31 14003 "250 BAILEY DRIVE
STEWARTSTOWN, PA 17363
(39.755419, -76.597416)" "250 BAILEY DRIVE
STEWARTSTOWN, PA 17363
" 39.755419 -76.597416 13982 1 0 0 1 1 1.83 2.83 55451 32344 0 48929 136724 73855 15049 88904 13082 1850 3301 18233 38090 145227 1901 0 0 8568 10469 3281 35068 0 1534 6910 439 889 0 15 15 34 2495 64756 5564 7005 58478 24283 0 5054 4237 241 134 2 6209 3189 14 15 4861 7463 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "250 BAILEY DRIVE" "STEWARTSTOWN" 17363 7179932404 "YORK" 440755 "NP" "SO" "Y" "N" 482650 4.5 2314.905 484964.905 66.8073819719177 0.000224053170494582 108.657924543854
"PA" "PA0187" "912672043" "MARTIN MEMORIAL LIBRARY" 13 126550 "159 EAST MARKET ST
YORK, PA 17401
(39.963592, -76.724026)" "159 EAST MARKET ST
YORK, PA 17401
" 39.963592 -76.724026 126361 1 0 0 9 9 43 52 766425 877866 0 1318267 2962558 2011075 436173 2447248 133646 60382 44733 238761 581342 3267351 0 0 0 0 0 0 171109 0 7283 13848 8241 2708 7 15 22 92 3231 438403 39104 64018 356778 105386 0 42739 13242 681 394 174 13816 9231 2140 70 213149 769294 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "159 EAST MARKET ST" "YORK" 17401 7178465300 "YORK" 440755 "NP" "SO" "Y" "N" 2430575 2.25 16342.125 2446917.125 78.9094160341192 0.000160598816743471 392.971994944337
"PA" "PA0188" "912672072" "YORK SYS ADMIN UNIT" 22 115043 "159 EAST MARKET STREET
YORK, PA 17401
(39.963592, -76.724026)" "159 EAST MARKET STREET
YORK, PA 17401
" 39.963592 -76.724026 114871 1 5 0 6.63 7.63 43.38 51.01 1984387 352796 50000 577772 2964955 1448403 519276 1967679 196835 114172 24156 335163 703770 3006612 0 0 0 0 0 0 100849 41897 3913 3124 4268 2462 0 15 15 89 9460 285820 12202 36023 594642 218382 201104 20410 35759 1367 963 58 28165 24411 427 36 26526 163561 2015 2014-01-01 2014-12-31 2 2 0 0 0 "HQ" "159 EAST MARKET STREET" "YORK" 17401 7178465300 "YORK" 440755 "OT" "MO" "Y" "N" 1420167 2.25 15416.9025 1435583.9025 78.9094160341192 0.000160598816743471 230.553076077475
"PA" "PA0189" "913360183" "MOORES MEMORIAL LIBRARY" 21 4563 "9 WEST SLOKOM AVENUE
CHRISTIANA, PA 17509
(39.954964, -75.996463)" "9 WEST SLOKOM AVENUE
CHRISTIANA, PA 17509
" 39.954964 -75.996463 4556 1 0 0 0 0 1.75 1.75 20288 40117 0 39447 99852 NA NA NA 6730 295 3014 10039 NA 83264 0 0 0 0 0 17000 13225 72 321 4068 1721 553 7 15 22 35 1818 25650 18050 2620 59202 32507 687 8502 6060 121 85 6 1247 860 30 6 1789 1002 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "9 WEST SLOKOM AVENUE" "CHRISTIANA" 17509 6105936683 "LANCASTER" 533320 "NP" "SO" "Y" "N" 199196 10 1631.4 200827.4 94.0974583426528 0.00011293907181929 22.6812601518813
"PA" "PA0190" "913360723" "ELIZABETHTOWN PUBLIC LIBRARY" 21 30404 "10 SOUTH MARKET STREET
ELIZABETHTOWN, PA 17022
(40.151053, -76.605672)" "10 SOUTH MARKET STREET
ELIZABETHTOWN, PA 17022
" 40.151053 -76.605672 30359 1 0 0 2 3 6.4 9.4 120309 97890 0 263860 482059 258932 22701 281633 25132 2400 12608 40140 212135 533908 0 0 0 0 0 0 57588 0 4569 9313 8617 1692 7 15 22 79 3222 179599 26146 15907 280820 141113 0 21605 21269 508 301 15 11949 5153 122 16 13681 15897 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "10 SOUTH MARKET STREET" "ELIZABETHTOWN" 17022 7173677467 "LANCASTER" 533320 "NP" "SO" "Y" "N" 921809 3 4146.36 925955.36 92.9324194666301 0.000115788522430139 107.215002970668
"PA" "PA0192" "913360842" "LANCASTER PUBLIC LIBRARY" 21 206824 "125 NORTH DUKE ST
LANCASTER, PA 17602
(40.040627, -76.304092)" "125 NORTH DUKE ST
LANCASTER, PA 17602
" 40.040627 -76.304092 206515 1 2 0 9 9 18.98 27.98 259283 707863 27693 2004331 2999170 1098521 139885 1238406 114496 137377 36967 288840 506911 2034157 0 0 0 0 0 24626 239732 3265 12506 1612 21620 3458 17 15 32 146 7384 382670 17362 71787 782986 364161 32601 84199 45592 993 443 187 14626 9137 1943 86 62537 44553 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "125 NORTH DUKE ST" "LANCASTER" 17602 7173942651 "LANCASTER" 533320 "NP" "MO" "Y" "N" 3565922 2.25 18157.62 3584079.62 90.9863640221004 0.000120794560946362 432.937324094703
"PA" "PA0193" "913360933" "LITITZ PUBLIC LIBRARY" 21 31038 "651 KISSEL HILL ROAD
LITITZ, PA 17543
(40.146902, -76.294933)" "651 KISSEL HILL ROAD
LITITZ, PA 17543
" 40.146902 -76.294933 30992 1 0 0 3 3 9.1 12.1 145454 112194 0 309026 566674 357465 50233 407698 47017 5980 8672 61669 111448 580815 0 0 0 0 0 0 57737 328 4111 9507 9672 1728 9 15 24 36 3040 233532 8545 18971 444061 209662 13326 30795 27844 572 432 0 18336 12352 0 11 15769 6190 2015 2014-01-01 2014-12-31 2 2 0 0 0 "ME" "651 KISSEL HILL ROAD" "LITITZ" 17543 7176262255 "LANCASTER" 533320 "NP" "SO" "Y" "N" 930723 3 4608.42 935331.42 97.8954173551592 0.000104345872668987 97.5979732546227
"PA" "PA0194" "913361203" "MILANOF-SCHOCK LIBRARY" 21 25442 "1184 ANDERSON FERRY RD.
MOUNT JOY, PA 17552
