"STATE" "FSCS ID" "LIBRARY ID" "LIBRARY NAME" "LOCALE" "SERVICE AREA POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED POPULATION" "CENTRAL LIBRARIES" "BRANCH LIBRARIES" "BOOKMOBILES" "MLS LIBRARIAN STAFF" "LIBRARIAN STAFF" "OTHER STAFF" "TOTAL STAFF" "LOCAL REVENUE" "STATE REVENUE" "FEDERAL REVENUE" "OTHER REVENUE" "TOTAL REVENUE" "SALARIES" "BENEFITS" "TOTAL STAFF EXPENDITURES" "PRINT EXPENDITURES" "ELECTRONIC EXPENDITURES" "OTHER COLLECTION EXPENDITURES" "TOTAL COLLECTION EXPENDITURES" "OTHER EXPENDITURES" "TOTAL EXPENDITURES" "LOCAL CAPITAL REVENUE" "STATE CAPITAL REVENUE" "FEDERAL CAPITAL REVENUE" "OTHER CAPITAL REVENUE" "TOTAL CAPITAL REVENUE" "CAPITAL EXPENDITURES" "PRINT MATERIALS" "EBOOKS" "AUDIO MATERIALS" "AUDIO DOWNLOADS" "VIDEO MATERIALS" "VIDEO DOWNLOADS" "LOCAL DATABASES" "STATE DATABASES" "TOTAL DATABASES" "PRINT SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL CIRCULATION" "KIDS CIRCULATION" "ELECTRONIC CIRCULATION" "LOANS TO" "LOANS FROM" "TOTAL PROGRAMS" "KIDS PROGRAMS" "YA PROGRAMS" "PROGRAM AUDIENCE" "KIDS PROGRAM AUDIENCE" "YA PROGRAM AUDIENCE" "COMPUTERS" "COMPUTER USES" "WIFI SESSIONS" "YEAR" "START DATE" "END DATE" "REPORTING STATUS" "BEA REGION" "STRUCTURE CHANGE" "NAME CHANGE" "ADDRESS CHANGE" "INTERLIBRARY RELATIONSHIP" "MAILING ADDRESS" "MAILING CITY" "MAILING ZIP" "PHONE" "COUNTY" "COUNTY POPULATION" "LEGAL BASIS" "ADMINISTRATIVE STRUCTURE" "FSCS DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight"
" 47.595631 -122.624119 255900 1 8 1 31.85 32.85 99.68 132.53 10535172 0 5421 658459 11199052 6566232 1716163 8282395 552991 370296 246941 1170228 1200181 10652804 0 0 0 0 0 471630 383659 22063 26829 4975 26034 0 23 15 38 705 19403 1129175 88412 86280 2430686 995332 256486 3365 4833 3512 1976 560 115031 73942 14451 240 174751 -1 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "1301 SYLVAN WAY" "BREMERTON" 98310 3604059100 "KITSAP" 254183 "LD" "MO" "Y" "N" 5694751 2.25 37152.75 5731903.75 32.5676670354852 0.000942815473310909 5404.12754702882
"WA" "WA0063" "WA0063" "PIERCE COUNTY LIBRARY SYSTEM" 21 564485 "3005 112TH STREET EAST
TACOMA, WA 98446
(47.154846, -122.387472)" "3005 112TH STREET EAST
TACOMA, WA 98446
" 47.154846 -122.387472 564485 1 19 1 54.3 54.3 207 261.3 24782139 0 7266 1485876 26275281 13931899 4623730 18555629 1470413 805089 1128623 3404125 4062060 26021814 0 0 0 481848 481848 1183439 836555 59287 102892 46468 167826 0 38 15 53 2523 48920 2325547 111555 285292 6906394 1982914 632167 4402 11469 4933 3240 280 121910 97403 8269 404 494486 1187043 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "3005 112TH STREET EAST" "TACOMA" 98446 2535483300 "PIERCE" 831928 "LD" "MA" "Y" "N" 14445528 2.25 77297.7375 14522825.7375 4.83766128757186 0.0427296253247382 620554.90241984
"WA" "WA0064" "WA0064" "SEATTLE PUBLIC LIBRARY" 11 640500 "1000 4TH AVE
SEATTLE, WA 98104
(47.606443, -122.333248)" "1000 4TH AVE
SEATTLE, WA 98104
" 47.606443 -122.333248 640500 1 26 4 135.8 135.8 439.15 574.95 60373202 0 0 2481720 62854922 32910315 15310804 48221119 3216370 2864365 1731054 7811789 6217260 62250168 4438000 0 0 243024 4681024 2048702 1556231 200135 149755 43435 187097 24326 95 15 110 3901 67726 6580463 391605 452166 11744874 3159588 1752553 9706 2736 8449 4320 626 297891 190823 19028 957 1377620 869849 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "1000 4TH AVE" "SEATTLE" 98104 2063864636 "KING" 2079967 "CI" "MO" "Y" "N" 24703857 2.25 129476.25 24833333.25 33.4356480078806 0.000894500341816478 22213.4250805675
"WA" "WA0065" "WA0065" "SNO-ISLE LIBRARIES" 21 698096 "7312 35TH AVENUE NE
MARYSVILLE, WA 98271
(48.063334, -122.185404)" "7312 35TH AVENUE NE
MARYSVILLE, WA 98271
" 48.063334 -122.185404 698096 0 21 1 77.08 77.08 253.23 330.31 38844775 0 0 385194 39229969 18898048 5630549 24528597 1957231 1755352 1259034 4971617 5863397 35363611 0 0 0 626839 626839 848951 831352 81936 84725 24253 160784 717 46 15 61 2025 59540 3419311 693109 434476 10531611 2249847 1173623 4191 6482 5790 3755 503 119550 91179 13130 601 928655 -1 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "7312 35TH AVENUE NE" "MARYSVILLE" 98271 3606517000 "SNOHOMISH" 759583 "LD" "MA" "Y" "N" 14052563 2.25 96667.98 14149230.98 65.7772022795298 0.000231126213755085 3270.25818395355
"WA" "WA0068" "WA0068" "TACOMA PUBLIC LIBRARY" 12 200900 "1102 TACOMA AVE S
TACOMA, WA 98402
(47.252248, -122.444314)" "1102 TACOMA AVE S
TACOMA, WA 98402
" 47.252248 -122.444314 200900 1 7 0 19 19 86.19 105.19 12103507 0 0 251839 12355346 5385864 2426961 7812825 772400 445144 176526 1394070 3018310 12225205 0 0 0 0 0 130141 647758 17183 42998 4068 47439 0 44 15 59 1013 16228 791017 74185 172212 1862723 762167 156716 2751 1050 866 461 103 19939 12693 3882 202 177754 -1 2015 2014-01-01 2014-12-31 2 8 0 0 0 "NO" "1102 TACOMA AVE S" "TACOMA" 98402 2532922001 "PIERCE" 831928 "CI" "MO" "Y" "N" 9618794 2.25 29339.25 9648133.25 8.39174265660158 0.0142002400356362 137005.808045802
"WA" "WA0069" "WA0069" "TIMBERLAND REGIONAL LIBRARY" 42 486990 "415 TUMWATER BLVD. SW
TUMWATER, WA 98501
(46.979664, -122.914463)" "415 TUMWATER BLVD. SW
TUMWATER, WA 98501
" 46.979664 -122.914463 486990 0 27 0 58.3 66.37 179.2 245.57 20923824 0 8145 768007 21699976 10960382 3800288 14760670 1503475 1201405 735881 3440761 2192614 20394045 0 0 0 0 0 528863 918346 26298 88369 26784 103761 1788 80 15 95 3010 51045 2492190 383045 232497 4096152 1172215 512379 9383 22153 2923 1737 351 77755 59775 3864 227 492191 437961 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "415 TUMWATER BLVD. SW" "TUMWATER" 98501 3609435001 "THURSTON" 265851 "LD" "MA" "Y" "Y" 14485533 2.25 69707.325 14555240.325 22.8592638808404 0.00191370731939604 27854.4699455209
"WA" "WA0071" "WA0071" "ROY CITY LIBRARY" 31 805 "122 3RD ST. E
ROY, WA 98580
(47.003084, -122.544612)" "122 3RD ST. E
ROY, WA 98580
" 47.003084 -122.544612 805 1 0 0 0 0.25 0 0.25 21371 0 0 105 21476 NA NA NA 407 0 0 407 NA 8148 0 0 0 0 0 0 4664 0 3 0 533 0 0 15 15 0 624 1936 52 113 1334 309 0 0 0 10 3 3 217 95 14 4 660 66 2015 2014-01-01 2014-12-31 1 8 0 0 0 "NO" "PO BOX 700" "ROY" 98580 2538432331 "PIERCE" 831928 "CI" "SO" "Y" "N" 67780 22.5 580.875 68360.875 9.48736709075973 0.011109860102 759.479757700309
"WA" "WA0076" "WA0076" "CENTRAL SKAGIT LIBRARY DISTRICT" NA 15351 "100 W. STATE ST. SUITE C
SEDRO WOOLLEY, WA 98284
(0.0, 0.0)" "100 W. STATE ST. SUITE C
SEDRO WOOLLEY, WA 98284
" 48.5035985 -122.2414114 15351 1 0 0 1 1 1 2 927573 0 0 0 927573 NA NA NA 322 7548 0 7870 NA 132685 0 0 0 0 0 6200 0 30089 0 18541 0 0 0 15 15 0 677 129547 0 239 633 0 633 0 0 0 0 0 0 0 0 0 0 -1 2015 2014-01-01 2014-12-31 2 8 2 0 0 "NO" "100 W. STATE ST. SUITE C" "SEDRO WOOLLEY" 98284 3607553985 "SKAGIT" 120365 "LD" "SO" "Y" "N" 0 4.5 2372.385 2372.385 95.4000860249604 0.00010987590554876 0.260667950185294
