"STATE" "FSCS.ID" "LIBRARY.ID" "LIBRARY.NAME" "LOCALE" "SERVICE.AREA.POPULATION" "LOCATION" "ADDRESS" "LATITUDE" "LONGITUDE" "UNDUPLICATED.POPULATION" "CENTRAL.LIBRARIES" "BRANCH.LIBRARIES" "BOOKMOBILES" "MLS.LIBRARIAN.STAFF" "LIBRARIAN.STAFF" "OTHER.STAFF" "TOTAL.STAFF" "LOCAL.REVENUE" "STATE.REVENUE" "FEDERAL.REVENUE" "OTHER.REVENUE" "TOTAL.REVENUE" "SALARIES" "BENEFITS" "TOTAL.STAFF.EXPENDITURES" "PRINT.EXPENDITURES" "ELECTRONIC.EXPENDITURES" "OTHER.COLLECTION.EXPENDITURES" "TOTAL.COLLECTION.EXPENDITURES" "OTHER.EXPENDITURES" "TOTAL.EXPENDITURES" "LOCAL.CAPITAL.REVENUE" "STATE.CAPITAL.REVENUE" "FEDERAL.CAPITAL.REVENUE" "OTHER.CAPITAL.REVENUE" "TOTAL.CAPITAL.REVENUE" "CAPITAL.EXPENDITURES" "PRINT.MATERIALS" "EBOOKS" "AUDIO.MATERIALS" "AUDIO.DOWNLOADS" "VIDEO.MATERIALS" "VIDEO.DOWNLOADS" "LOCAL.DATABASES" "STATE.DATABASES" "TOTAL.DATABASES" "PRINT.SERIALS" "HOURS" "VISITS" "REFERENCES" "USERS" "TOTAL.CIRCULATION" "KIDS.CIRCULATION" "ELECTRONIC.CIRCULATION" "LOANS.TO" "LOANS.FROM" "TOTAL.PROGRAMS" "KIDS.PROGRAMS" "YA.PROGRAMS" "PROGRAM.AUDIENCE" "KIDS.PROGRAM.AUDIENCE" "YA.PROGRAM.AUDIENCE" "COMPUTERS" "COMPUTER.USES" "WIFI.SESSIONS" "YEAR" "START.DATE" "END.DATE" "REPORTING.STATUS" "BEA.REGION" "STRUCTURE.CHANGE" "NAME.CHANGE" "ADDRESS.CHANGE" "INTERLIBRARY.RELATIONSHIP" "MAILING.ADDRESS" "MAILING.CITY" "MAILING.ZIP" "PHONE" "COUNTY" "COUNTY.POPULATION" "LEGAL.BASIS" "ADMINISTRATIVE.STRUCTURE" "FSCS.DEFINITION" "LSABOUND" "CollectionSpace" "seatsPer" "WorkSpace" "Size" "Distance" "Weight" "SizeWeight" "DriveDistance" "DriveWeight" "DriveSizeWeight"
" 40.16572 -105.100021 89180 1 0 0 0 11.5 38 49.5 3217937 19424 10000 71243 3318604 1901475 550726 2452201 301140 124826 59301 485267 286520 3223988 0 0 0 0 0 0 237567 10904 12106 6172 15590 164 49 0 49 325 3237 621074 91090 84124 1249321 417581 39598 20116 17543 1355 1186 60 41767 34808 3714 38 101378 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "409 4TH AVENUE" "LONGMONT" 80501 3036518470 "BOULDER" 313333 "CI" "SO" "Y" "N" 3454354 2.25 13515.3225 3467869.3225 95.1286874431432 0.000110503743557487 383.212542304417 110.788894826451 8.14718428280621e-05 282.533704390978
"CO" "CO0074" "FSCS0074" "LOUISVILLE PUBLIC LIBRARY" 23 32302 "951 SPRUCE STREET
LOUISVILLE, CO 80027
(39.977799, -105.131452)" "951 SPRUCE STREET
LOUISVILLE, CO 80027
" 39.977799 -105.131452 31927 1 0 0 8.25 8.25 9.6 17.85 1354210 5622 310 26660 1386802 857387 194971 1052358 71823 39974 20233 132030 257980 1442368 0 0 0 0 0 62500 74198 20129 8933 6137 5940 164 44 0 44 207 3017 249421 38029 24385 512806 290340 21889 7717 10916 814 616 112 22129 19796 836 32 42614 15688 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "951 SPRUCE STREET" "LOUISVILLE" 80027 3033354849 "BOULDER" 313333 "CI" "SO" "Y" "N" 1162054 3 5584.68 1167638.68 82.9727332317809 0.000145254369932971 169.604620772766 95.5428933600109 0.000109547689435028 127.912119488966
"CO" "CO0080" "FSCS0080" "MANZANOLA SCHOOL/PUBLIC LIBRARY" 42 905 "301 S CATALPA
MANZANOLA, CO 81058
(38.110002, -103.864037)" "301 S CATALPA
MANZANOLA, CO 81058
" 38.110002 -103.864037 894 1 0 0 1 1 0 1 32488 3000 0 5000 40488 NA NA NA 2944 893 108 3945 NA 39387 0 0 0 0 0 0 11311 21313 535 9874.35461 523 602 1 0 1 11 1864 1324 32 190 2154 1920 -1 0 0 41 38 3 687 642 45 3 22 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "PO BOX 148" "MANZANOLA" 81058 7194625542 "OTERO" 18488 "MJ" "SO" "Y" "N" 161075 22.5 760.875 161835.875 67.0707443722051 0.000222297074555461 35.9756415706233 88.6810742291871 0.00012715636651618 20.5784618369668
"CO" "CO0090" "FSCS0090" "COMBINED COMMUNITY LIBRARY (ORDWAY)" 43 5160 "1007 MAIN STREET
ORDWAY, CO 81063
(38.226914, -103.756734)" "1007 MAIN STREET
ORDWAY, CO 81063
" 38.226914 -103.756734 5100 1 1 0 0 0 0.5 0.5 12458 3000 0 1366 16824 NA NA NA 5080 1500 0 6580 NA 16824 0 0 0 0 0 0 25000 3460 441 5 250 0 2 0 2 0 1595 42173 8 582 52993 932 3050 2 24 1 1 0 40 40 0 13 2995 130 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "1007 MAIN" "ORDWAY" 81063 7192673823 "CROWLEY" 5360 "MJ" "MO" "Y" "N" 334568 7 1158.6 335726.6 65.7169586418366 0.000231550161128136 77.7375483250012 100.769259447972 9.84790535550664e-05 33.0620378212604
"CO" "CO0094" "FSCS0094" "PARK COUNTY PUBLIC LIBRARY" 43 16192 "400 FRONT STREET
FAIRPLAY, CO 80440
(39.224603, -106.003701)" "400 FRONT STREET
FAIRPLAY, CO 80440
" 39.224603 -106.003701 16004 0 4 0 0 3.06 2.18 5.24 174102 4332 250 13973 192657 103929 16395 120324 15126 6000 0 21126 22655 164105 0 0 0 0 0 0 43693 11505 1127 3707 8018 617 0 0 0 30 5963 53503 3745 12659 78026 13205 3358 463 1576 341 217 65 6357 4961 636 22 7077 6532 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 592" "FAIRPLAY" 80440 7198364299 "PARK" 16345 "CO" "MO" "Y" "N" 688274 4.5 2971.92 691245.92 75.3175226802562 0.000176281990686247 121.854206831346 92.7398809449837 0.000116269801743503 80.371026074405
"CO" "CO0095" "FSCS0095" "PENROSE COMMUNITY LIBRARY DISTRICT" 42 4007 "35 7TH AVENUE
PENROSE, CO 81240
(38.423436, -105.027398)" "35 7TH AVENUE
PENROSE, CO 81240
" 38.423436 -105.027398 3960 1 0 0 0 2 2.75 4.75 195859 3000 250 4967 204076 123832 10908 134740 8705 0 3726 12431 58334 205505 0 0 0 0 0 0 14135 0 2858 0 2143 0 0 0 0 29 2392 47500 19005 3795 51342 9402 0 1459 1733 208 147 58 1874 1200 600 11 8015 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "35 7TH AVENUE" "PENROSE" 81240 7193726017 "FREMONT" 46502 "LD" "SO" "Y" "N" 249640 10 1914.6 251554.6 32.9837313660372 0.000919179712956541 231.223885020898 39.9579952030025 0.000626314720464763 157.552348980625
"CO" "CO0096" "FSCS0096" "PIKES PEAK LIBRARY DISTRICT" 11 607457 "20 N. CASCADE AVENUE
COLORADO SPRINGS, CO 80903
(38.835109, -104.825372)" "20 N. CASCADE AVENUE
COLORADO SPRINGS, CO 80903
" 38.835109 -104.825372 600405 1 14 2 51.74 51.74 287.12 338.86 23823621 128194 159450 3741879 27853144 12036202 3027078 15063280 1503942 1619203 1127281 4250426 5322259 24635965 0 0 0 0 0 5241301 880121 74658 85747 19517 122824 1040 59 0 59 2485 44716 3604630 546381 274962 8440101 2525846 848451 38161 31951 10450 5181 867 367780 156588 15654 824 1010749 636930 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 1579" "COLORADO SPRINGS" 80901 7195316333 "EL PASO" 663519 "LD" "MO" "Y" "N" 14222381 2.25 91832.3475 14314213.3475 6.80892029414362 0.0215696699303835 308752.857218664 8.00203810257621 0.015617041703158 223545.666795809
"CO" "CO0099" "FSCS0099" "PUEBLO CITY-COUNTY LIBRARY DISTRICT" 12 161258 "100 E ABRIENDO AVE
PUEBLO, CO 81004
(38.259721, -104.621073)" "100 E ABRIENDO AVE
PUEBLO, CO 81004
" 38.259721 -104.621073 159386 1 7 0 25.5 25.5 73 98.5 9163271 34374 121606 255568 9574819 3673661 1257297 4930958 492181 310164 1235753 2038098 2772954 9742010 0 0 0 562849 562849 5529843 307328 16018 17303 4594 99527 0 52 0 52 513 15817 1424303 96079 111559 2484858 696095 193356 1947 4009 3286 1811 211 182406 97275 9945 161 501325 190831 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "100 EAST ABRIENDO AVE" "PUEBLO" 81004 7195625600 "PUEBLO" 161875 "LD" "MO" "Y" "N" 5527968 2.25 25659.915 5553627.915 39.3774751346421 0.000644917657915196 3581.63270787426 47.8090397305728 0.000437501915172388 2429.72284896734
"CO" "CO0102" "FSCS0102" "ROCKY FORD PUBLIC LIBRARY" 33 3893 "400 SOUTH 10TH STREET
ROCKY FORD, CO 81067
(38.050659, -103.719427)" "400 SOUTH 10TH STREET
ROCKY FORD, CO 81067
" 38.050659 -103.719427 3848 1 0 0 0 1 1.5 2.5 96802 3000 250 0 100052 62222 4045 66267 11638 4954 1047 17639 23523 107429 0 0 0 0 0 0 13500 467 711 0 850 0 0 0 0 3 2224 48200 3034 4238 45250 11312 -1 341 346 100 36 12 1664 1440 120 18 19257 5125 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "400 SOUTH 10TH STREET" "ROCKY FORD" 81067 7192546641 "OTERO" 18488 "CI" "SO" "Y" "N" 196642 10 1542.9 198184.9 75.4600604465318 0.00017561665567899 34.804569344075 97.629463009681 0.00010491514830075 20.7925981744692
"CO" "CO0107" "FSCS0107" "SOUTHERN TELLER COUNTY SCHOOL/PUBLIC LIB DIST" 42 4789 "410 B STREET
CRIPPLE CREEK, CO 80813
(38.746427, -105.184298)" "410 B STREET
CRIPPLE CREEK, CO 80813
" 38.746427 -105.184298 4733 1 1 0 0 1.75 0 1.75 129136 3000 0 0 132136 NA NA NA 27418 1800 8000 37218 NA 132136 0 0 0 0 0 0 25496 0 261 0 2449 0 11 0 11 26 2208 52973 970 1653 31441 9548 0 11 519 79 42 28 1416 860 448 37 23973 289 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 975" "CRIPPLE CREEK" 80813 7196892800 "TELLER" 23389 "LD" "MO" "Y" "N" 368681 10 1699.2 370380.2 26.7033673522912 0.00140238720080601 519.416451911969 54.226577354692 0.000340075709305305 125.957309227641
"CO" "CO0108" "FSCS0108" "NORTHERN SAGUACHE COUNTY LIBRARY DISTRICT" 43 2986 "702 PITKIN AVE
SAGUACHE, CO 81149
(38.084439, -106.140891)" "702 PITKIN AVE
SAGUACHE, CO 81149
" 38.084439 -106.140891 2951 0 2 0 0 0.88 3.4 4.28 231478 3000 0 0 234478 135000 23565 158565 18000 4120 0 22120 38349 219034 0 0 0 0 0 0 23890 2993 817 5 3783 0 0 0 0 35 4238 26916 784 2065 21238 3000 -1 888 769 332 310 12 2426 2178 48 16 5472 900 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "PO BOX 448" "SAGUACHE" 81149 7196552551 "SAGUACHE" 6196 "LD" "MO" "Y" "N" 371545 10 1537.8 373082.8 93.4025010712304 0.000114625960734148 42.7649743833861 153.021114245591 4.27068244654822e-05 15.9331816506906
"CO" "CO0109" "FSCS0109" "SOUTHERN CHAFFEE COUNTY REGIONAL LIB DIST/SALIDA" 33 9651 "405 'E' ST.
SALIDA, CO 81201
(38.53297, -105.993267)" "405 'E' ST.
SALIDA, CO 81201
" 38.53297 -105.993267 9539 1 0 0 0.4 3.4 6 9.4 742703 3000 0 36939 782642 327125 60246 387371 93733 18514 54904 167151 139994 694516 0 0 0 0 0 0 63787 21662 5333 4992 8423 567 25 0 25 207 3544 140501 8692 7321 211980 46130 6589 39701 17652 123 121 0 2833 2583 0 15 28010 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "405 'E' ST." "SALIDA" 81201 7195394826 "CHAFFEE" 18363 "LD" "SO" "Y" "N" 1011425 7 3436.71 1014861.71 72.7327059793423 0.00018903425449922 191.843626769654 108.817900505797 8.44499340882749e-05 85.7050045182139
"CO" "CO0110" "FSCS0110" "SECURITY PUBLIC LIBRARY" 21 48355 "715 ASPEN DRIVE
SECURITY, CO 80911
(38.751523, -104.731695)" "715 ASPEN DRIVE
SECURITY, CO 80911
" 38.751523 -104.731695 47794 1 0 0 6 9 2 11 650000 10871 250 17500 678621 338000 96000 434000 62500 31000 19000 112500 105000 651500 0 0 0 0 0 12000 63805 14498 5560 9305 6168 617 10 0 10 83 2872 102582 59323 30995 144117 61019 5279 4647 3482 738 607 43 25944 19973 1403 22 20128 -1 2015 "2014-01-01" "2014-12-31" 2 7 0 0 0 "ME" "715 ASPEN DRIVE" "SECURITY" 80911 7193913191 "EL PASO" 663519 "SD" "SO" "Y" "N" 983998 3 6001.95 989999.95 5.4121643448974 0.0341395701256098 33798.1727173752 9.33239713174345 0.0114818951573163 11367.0756316484
"CO" "CO0115" "FSCS0115" "SUMMIT COUNTY LIBRARY" 33 28637 "0037 PEAK ONE DRIVE
FRISCO, CO 80443
(39.571664, -106.081863)" "0037 PEAK ONE DRIVE
FRISCO, CO 80443
" 39.571664 -106.081863 28305 1 2 0 2 2 12.47 14.47 1183551 6841 500 56998 1247890 613182 225768 838950 133340 32973 20860 187173 180225 1206348 0 0 0 0 0 0 116661 9778 7285 5803 9373 568 27 0 27 208 7675 233565 12191 23955 239180 69295 17044 20907 14327 282 228 18 10691 9277 178 26 39855 11168 2015 "2014-01-01" "2014-12-31" 1 7 0 0 15 "ME" "PO BOX 770" "FRISCO" 80443 9706685555 "SUMMIT" 29404 "CO" "MO" "Y" "N" 1737021 3 4747.83 1741768.83 90.2949856900087 0.000122651463028466 213.630495256879 142.793940373072 4.9043385693827e-05 85.4222405191759
"CO" "CO0116" "FSCS0116" "SWINK SCHOOL/PUBLIC LIBRARY" 33 1234 "610 COLUMBIA AVE
SWINK, CO 81077
(38.01136, -103.62867)" "610 COLUMBIA AVE
SWINK, CO 81077
" 38.01136 -103.62867 1220 1 0 0 0 0.42 0 0.42 8610 3000 0 0 11610 NA NA NA 580 0 0 580 NA 6700 0 0 0 0 0 0 15781 0 142 0 202 0 1 0 1 0 360 16523 689 529 7856 7286 0 0 0 1 1 0 31 31 0 13 10906 0 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 487" "SWINK" 81077 7193848103 "OTERO" 18488 "MJ" "SO" "Y" "N" 210210 14.25 590.535 210800.535 80.8785781087196 0.000152873773237762 32.2258731859889 103.359141014329 9.36056831640105e-05 19.7321280900139
"CO" "CO0130" "FSCS0130" "WESTMINSTER PUBLIC LIBRARY" 21 110316 "3705 W. 112TH AVE
WESTMINSTER, CO 80031
(39.899724, -105.035099)" "3705 W. 112TH AVE
WESTMINSTER, CO 80031
" 39.899724 -105.035099 109035 1 1 0 14.1 14.1 25.18 39.28 2934993 23690 0 13374 2972057 2019075 598967 2618042 238083 191108 54816 484007 431911 3533960 0 0 0 0 0 4682 174097 10340 13155 4843 18493 132 59 0 59 245 5928 428991 87782 109728 980202 428755 38946 2238 2819 1743 1195 87 37429 31271 1271 38 193095 -1 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "3705 W. 112TH AVE." "WESTMINSTER" 80031 3034045555 "ADAMS" 480718 "CI" "MO" "Y" "N" 2679580 2.25 13338.33 2692918.33 76.4325989555992 0.000171175949479883 460.96285200953 89.3198454024631 0.000125344151440146 337.541562971466
"CO" "CO0132" "FSCS0132" "RAMPART REGIONAL LIBRARY DISTRICT" 31 18486 "218 E. MIDLAND
WOODLAND PARK, CO 80863
(38.994509, -105.052811)" "218 E. MIDLAND
WOODLAND PARK, CO 80863
" 38.994509 -105.052811 18271 1 1 0 4.2 4.2 12.5 16.7 1035957 4853 23305 30738 1094853 618110 133847 751957 31449 11577 12168 55194 287172 1094323 0 0 0 0 0 0 59551 21949 5145 5803 7199 568 29 0 29 95 4400 152914 8575 18316 183695 56758 10435 6380 13235 388 219 78 9037 6576 1636 31 17787 1726 2015 "2014-01-01" "2014-12-31" 1 7 0 14 0 "ME" "PO BOX 336" "WOODLAND PARK" 80866 7196879281 "TELLER" 23389 "LD" "MO" "Y" "N" 937265 4.5 5000.61 942265.61 22.3132206694987 0.00200851684797564 1892.55635295305 28.0108615954366 0.00127452120274649 1200.93749856386
"CO" "CO0143" "ID0003" "CLEAR CREEK COUNTY LIBRARY DISTRICT" 42 9029 "614 TAOS ST., UNIT C
GEORGETOWN, CO 80444
(39.706573, -105.69602)" "614 TAOS ST., UNIT C
GEORGETOWN, CO 80444
" 39.706573 -105.69602 8924 0 2 0 1.93 3.93 7.6 11.53 1239607 3000 250 15771 1258628 500081 130392 630473 43274 47519 15213 106006 280232 1016711 15771 0 0 0 15771 3300 28463 13624 1407 10834 5144 617 44 0 44 75 4734 74604 12898 4827 68294 15799 4339 0 2339 321 200 12 7317 5474 128 66 34831 7821 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 666" "GEORGETOWN" 80444 3035692403 "CLEAR CREEK" 9187 "LD" "MO" "Y" "N" 459127 7 3625.59 462752.59 80.9977687423419 0.000152424187632705 70.5346876056801 116.011532677992 7.43015153368858e-05 34.3832186630686
"CO" "CO9019" "CO9019-001" "AGUILAR PUBLIC LIBRARY" 43 495 "146 W. MAIN STREET
AGUILAR, CO 81020
(37.401195, -104.657034)" "146 W. MAIN STREET
AGUILAR, CO 81020
" 37.401195 -104.657034 489 1 0 0 0 0.3 0.3 0.6 8832 3000 250 0 12082 NA NA NA 2154 0 514 2668 NA 13077 0 0 0 0 0 0 5072 0 119 0 3 0 0 0 0 0 960 1900 70 487 500 200 0 0 0 8 7 0 87 77 0 9 1382 75 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 578" "AGUILAR" 81020 7199414426 "LAS ANIMAS" 14052 "CI" "SO" "Y" "N" 67927 22.5 424.125 68351.125 98.5619456244161 0.000102939360080008 7.03602106824861 112.722606782905 7.87005836049052e-05 5.37927342755182
"CO" "CO9023" "CO9023 - 1" "WETMORE COMMUNITY LIBRARY" 42 352 "95 COUNTY ROAD 393
WETMORE, CO 81253
(38.237227, -105.085815)" "95 COUNTY ROAD 393
WETMORE, CO 81253
" 38.237227 -105.085815 348 1 0 0 0 0.25 0 0.25 6000 0 0 4060 10060 NA NA NA 820 0 650 1470 NA 9157 0 0 0 0 0 0 8820 0 187 0 438 0 0 0 0 7 918 4678 40 357 6486 1965 0 0 2 4 0 0 220 0 0 3 2045 250 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "P.O. BOX 18" "WETMORE" 81253 7197846669 "CUSTER" 4361 "CO" "SO" "Y" "N" 123011 22.5 275.1 123286.1 45.7551708000592 0.000477660840234136 58.8889421151897 56.7543216473834 0.000310457478357333 38.27509172251
"CO" "CO9025" "CO9025-001" "NEDERLAND COMMUNITY LIBRARY DISTRICT" 42 3432 "200 HIGHWAY 72 NORTH
NEDERLAND, CO 80466
(39.962554, -105.51226)" "200 HIGHWAY 72 NORTH
NEDERLAND, CO 80466
" 39.962554 -105.51226 3392 1 0 0 0 1 3.5 4.5 259219 3000 250 5503 267972 133936 11789 145725 20316 5307 3754 29377 62138 237240 135395 0 0 7319 142714 0 13358 14965 695 9305 575 617 3 0 3 61 2448 54284 842 4514 39177 11065 1830 923 1581 232 158 7 3014 2501 41 10 12240 2789 2015 "2014-01-01" "2014-12-31" 1 7 0 0 0 "ME" "PO BOX 836" "NEDERLAND" 80466 3032581101 "BOULDER" 313333 "LD" "SO" "Y" "N" 191407 10 1704.6 193111.6 89.8430439819726 0.000123888525545585 23.9243113897489 118.452906160289 7.12702954874212e-05 13.7631207940487
